,Well,X,Y,NTG
87,204-908,204,908,0.26311641966284327
88,204-909,204,909,0.27292004524984537
89,204-910,204,910,0.29456336843137254
90,204-911,204,911,0.30290001583470405
91,204-912,204,912,0.30868247349080724
92,204-913,204,913,0.3237242524951362
93,204-914,204,914,0.3346025651047488
94,204-915,204,915,0.34017922145643165
95,204-916,204,916,0.33941022720490577
96,204-917,204,917,0.3429570428604362
97,204-918,204,918,0.34804170710175053
98,204-919,204,919,0.34885374170546024
99,204-920,204,920,0.3530858446635402
100,204-921,204,921,0.3534528877159013
101,204-922,204,922,0.3572634596177615
102,204-923,204,923,0.35865781544027237
103,204-924,204,924,0.35982828035255315
104,204-926,204,926,0.35202848148101706
105,204-927,204,927,0.34879038366189086
106,204-928,204,928,0.3452177962435901
107,204-929,204,929,0.33426311085422705
108,204-930,204,930,0.3282600527261482
109,205-901,205,901,0.29323014340206566
110,205-902,205,902,0.2691134606952987
111,205-903,205,903,0.27814443120527654
112,205-904,205,904,0.2618155224528361
113,205-905,205,905,0.2665069213399394
114,205-906,205,906,0.2657209653475962
115,205-907,205,907,0.2537364071294702
116,205-908,205,908,0.2717318057739544
117,205-909,205,909,0.281660832876108
118,205-910,205,910,0.3024822893909685
119,205-912,205,912,0.3160264888948476
120,205-913,205,913,0.32864660123250994
121,205-914,205,914,0.33547038656939526
122,205-915,205,915,0.34087145092973614
123,205-917,205,917,0.3389412212132925
124,205-918,205,918,0.3404213021212735
125,205-919,205,919,0.33786979083753726
126,205-920,205,920,0.3406413803035538
127,205-921,205,921,0.34059109105777824
128,205-922,205,922,0.3444016629596384
129,205-924,205,924,0.34578008488490625
130,205-925,205,925,0.3477457239326658
131,205-926,205,926,0.3408094635496021
132,205-928,205,928,0.336427514026461
133,205-929,205,929,0.3240362691132883
134,205-930,205,930,0.31880321098520953
135,206-901,206,901,0.29740011202951666
136,206-902,206,902,0.2732834293227496
137,206-903,206,903,0.2823143998327275
138,206-904,206,904,0.266300879969176
139,206-905,206,905,0.2698492788562793
140,206-906,206,906,0.2678230792364851
141,206-907,206,907,0.25550952101835905
142,206-908,206,908,0.2730620172818909
143,206-909,206,909,0.28204087771737785
144,206-910,206,910,0.303505700898905
145,206-911,206,911,0.31057637608001426
146,206-913,206,913,0.3286671618632535
147,206-915,206,915,0.34104814718139465
148,206-916,206,916,0.33712025845102467
149,206-917,206,917,0.33675881470805896
150,206-918,206,918,0.33708370513984937
151,206-919,206,919,0.33271844385611316
152,206-920,206,920,0.33636903332212975
153,206-921,206,921,0.33434824986958056
154,206-922,206,922,0.3367435717714408
155,206-923,206,923,0.3367410287844278
156,206-924,206,924,0.33812199369670864
157,206-925,206,925,0.33964963274446824
158,206-926,206,926,0.33284980569473777
159,206-927,206,927,0.3311378578756115
160,206-928,206,928,0.32692518950492994
161,206-930,206,930,0.3098332104611721
162,207-901,207,901,0.30256332869618335
163,207-902,207,902,0.2797306459894164
164,207-903,207,903,0.28850141649939426
165,207-904,207,904,0.27144589663584273
166,207-905,207,905,0.268851995522946
167,207-906,207,906,0.26682148340315176
168,207-908,207,908,0.27334667144855757
169,207-909,207,909,0.282973076328489
170,207-911,207,911,0.31035803897683967
171,207-913,207,913,0.3293209402903819
172,207-914,207,914,0.33649701124818227
173,207-915,207,915,0.3417019256085231
174,207-916,207,916,0.33832003687815315
175,207-917,207,917,0.3377162424858367
176,207-918,207,918,0.3370051329176272
177,207-920,207,920,0.33606817538562184
178,207-921,207,921,0.3320985919330726
179,207-922,207,922,0.33419286383493285
180,207-923,207,923,0.33421365973680883
181,207-924,207,924,0.33564212464908955
182,207-925,207,925,0.33716976369684915
183,207-926,207,926,0.3299649366471188
184,207-928,207,928,0.32539427283826333
185,207-929,207,929,0.3120400673987749
186,208-901,208,901,0.31893403407950977
187,208-902,208,902,0.2977697197937954
188,208-903,208,903,0.3066829903037732
189,208-904,208,904,0.2898293826949882
190,208-905,208,905,0.2841482672963772
191,208-906,208,906,0.2821437995754901
192,208-907,208,907,0.2696364080240307
193,208-908,208,908,0.2836402931131049
194,208-909,208,909,0.2951392133776516
195,208-910,208,910,0.3136897865591788
196,208-911,208,911,0.3206171760260023
197,208-912,208,912,0.32526493280491253
198,208-913,208,913,0.3381315773395444
199,208-914,208,914,0.3453076482973449
200,208-916,208,916,0.3449619390788309
201,208-917,208,917,0.34346073699420676
202,208-918,208,918,0.3421401274259972
203,208-920,208,920,0.3401148127511348
204,208-921,208,921,0.33518135833084367
205,208-922,208,922,0.3376116302327039
206,208-923,208,923,0.3385866166107702
207,208-924,208,924,0.33956725173581703
208,208-926,208,926,0.3342950637338461
209,208-927,208,927,0.3327843659147199
210,208-928,208,928,0.3306556211893586
211,208-929,208,929,0.31709408241653675
212,208-930,208,930,0.31327099536574127
213,209-901,209,901,0.32793289460178326
214,209-902,209,902,0.3086040136494022
215,209-903,209,903,0.3162772841593801
216,209-904,209,904,0.297344576550595
217,209-905,209,905,0.29107437226309507
218,209-906,209,906,0.28906990454220793
219,209-907,209,907,0.275621346324082
220,209-908,209,908,0.2883798480798227
221,209-909,209,909,0.29776468010907536
222,209-910,209,910,0.3178898032906025
223,209-911,209,911,0.32502910942409274
224,209-912,209,912,0.32901273525062197
225,209-913,209,913,0.34093279645192054
226,209-914,209,914,0.3477860946824483
227,209-915,209,915,0.352170940860971
228,209-917,209,917,0.3464346417126435
229,209-918,209,918,0.34599831785871965
230,209-919,209,919,0.3423886476674205
231,209-920,209,920,0.3449059514191513
232,209-921,209,921,0.33916470949245975
233,209-922,209,922,0.34136244568003427
234,209-923,209,923,0.3427754320581006
235,209-924,209,924,0.3424200671831473
236,209-925,209,925,0.3439477062309069
237,209-926,209,926,0.33755365695895434
238,209-927,209,927,0.33694095913982813
239,209-928,209,928,0.3353784287001811
240,209-929,209,929,0.32276297326069264
241,209-930,209,930,0.31838038620989717
242,210-901,210,901,0.34343066786981974
243,210-902,210,902,0.3236362869174386
244,210-903,210,903,0.33177922409408317
245,210-904,210,904,0.31305482005672663
246,210-905,210,905,0.3019975157692267
247,210-906,210,906,0.2972755057406472
248,210-907,210,907,0.2846423391891879
249,210-908,210,908,0.2950159044369921
250,210-909,210,909,0.3048191332916416
251,210-910,210,910,0.32385305647316875
252,210-911,210,911,0.3299482324479287
253,210-912,210,912,0.3339318582744579
254,210-913,210,913,0.3447617941841341
255,210-915,210,915,0.3559466219265179
256,210-917,210,917,0.35123233792970554
257,210-918,210,918,0.34935762732364495
258,210-919,210,919,0.3449448599020906
259,210-920,210,920,0.34733452729018516
260,210-921,210,921,0.34159328536349365
261,210-922,210,922,0.3432905089460261
262,210-924,210,924,0.3443481304491391
263,210-925,210,925,0.3458757694968987
264,210-926,210,926,0.3400183202249461
265,210-927,210,927,0.33940562240581995
266,210-928,210,928,0.3400041062518872
267,210-929,210,929,0.32793366341744073
268,210-930,210,930,0.32293657636664524
269,211-901,211,901,0.34713043193908383
270,211-902,211,902,0.32997021765336937
271,211-903,211,903,0.3381909548300138
272,211-904,211,904,0.319043979364086
273,211-905,211,905,0.3057238238861098
274,211-906,211,906,0.3016633138575303
275,211-907,211,907,0.29027948063940434
276,211-908,211,908,0.2993435458872086
277,211-909,211,909,0.3091467747418581
278,211-910,211,910,0.3246959395900519
279,211-911,211,911,0.3311760044537007
280,211-912,211,912,0.33515963028022994
281,211-913,211,913,0.3446580045015944
282,211-915,211,915,0.3546415727201687
283,211-916,211,916,0.3510272229508376
284,211-917,211,917,0.34976377086621346
285,211-918,211,918,0.34903978753288023
286,211-920,211,920,0.346156235118468
287,211-921,211,921,0.33995249319177645
288,211-922,211,922,0.34094846677430884
289,211-923,211,923,0.3423614531523753
290,211-925,211,925,0.3442951439918482
291,211-926,211,926,0.339146628053229
292,211-929,211,929,0.32849532362667605
293,211-930,211,930,0.3237792365758805
294,212-901,212,901,0.35935159939940126
295,212-902,212,902,0.34127683248210794
296,212-903,212,903,0.35004602799208584
297,212-906,212,906,0.3094163642604986
298,212-907,212,907,0.2955473227090392
299,212-908,212,908,0.30221401295684347
300,212-909,212,909,0.31086674181149293
301,212-910,212,910,0.32369065091256033
302,212-911,212,911,0.3294831324428758
303,212-912,212,912,0.3344773416027384
304,212-913,212,913,0.34335466582410284
305,212-914,212,914,0.3483915680228845
306,212-915,212,915,0.3513043772050702
307,212-916,212,916,0.34763722743573916
308,212-917,212,917,0.34614841120545675
309,212-918,212,918,0.3454244278721235
310,212-919,212,919,0.3415509104505691
311,212-920,212,920,0.34274069212437785
312,212-922,212,922,0.3352513691468406
313,212-923,212,923,0.33724852219157353
314,212-924,212,924,0.3365431573166202
315,212-925,212,925,0.33974796303104654
316,212-926,212,926,0.33513126559059564
317,212-927,212,927,0.33514368681908857
318,212-928,212,928,0.33604730955404477
319,212-929,212,929,0.3256520444973761
320,212-930,212,930,0.32090150763815145
321,213-901,213,901,0.3624929446374965
322,213-902,213,902,0.3444181777202032
323,213-903,213,903,0.3523519446587524
324,213-904,213,904,0.3361214297670542
325,213-905,213,905,0.3230351076224114
326,213-906,213,906,0.31365558568907004
327,213-907,213,907,0.2974716402914568
328,213-908,213,908,0.3018483151546456
329,213-909,213,909,0.31050104400929507
330,213-910,213,910,0.32374094265740083
331,213-911,213,911,0.3290206357261779
332,213-912,213,912,0.3340148448860405
333,213-913,213,913,0.341954419107405
334,213-914,213,914,0.34699132130618665
335,213-915,213,915,0.3499041304883723
336,213-916,213,916,0.34520113422781323
337,213-917,213,917,0.3437123179975308
338,213-918,213,918,0.34298833466419754
339,213-919,213,919,0.33926406724264324
340,213-920,213,920,0.34006843224978534
341,213-921,213,921,0.3316383301341599
342,213-922,213,922,0.3322832631184018
343,213-923,213,923,0.3342804161631348
344,213-924,213,924,0.3335750512881815
345,213-925,213,925,0.33677985700260776
346,213-926,213,926,0.3326420452764426
347,213-927,213,927,0.33265446650493546
348,213-928,213,928,0.3333950892398917
349,213-929,213,929,0.324016324183223
350,213-930,213,930,0.319927453990665
351,214-901,214,901,0.37170691206173884
352,214-902,214,902,0.3549793594301599
353,214-903,214,903,0.36139693571214354
354,214-905,214,905,0.3322411224853262
355,214-906,214,906,0.3230757800391644
356,214-907,214,907,0.3047209759326877
357,214-908,214,908,0.30384481719198037
358,214-909,214,909,0.3102053965711054
359,214-910,214,910,0.3225256934648252
360,214-911,214,911,0.3276663865336022
361,214-912,214,912,0.3316814052172743
362,214-913,214,913,0.3391770950952045
363,214-914,214,914,0.34381807683944066
364,214-915,214,915,0.3478745193549597
365,214-916,214,916,0.34269022309440056
366,214-917,214,917,0.34157057353078485
367,214-919,214,919,0.33757042227084677
368,214-920,214,920,0.3385632258744801
369,214-921,214,921,0.3273396742639052
370,214-922,214,922,0.32798460724814704
371,214-923,214,923,0.32930573330875307
372,214-924,214,924,0.328454303521519
373,214-925,214,925,0.3322866954428419
374,214-926,214,926,0.3289362547484228
375,214-927,214,927,0.32955796169120144
376,214-928,214,928,0.33089320664837985
377,214-929,214,929,0.321879464093678
378,214-930,214,930,0.3183525939011201
379,215-901,215,901,0.37610954712667394
380,215-902,215,902,0.36090690451364776
381,215-903,215,903,0.3660404807956313
382,215-904,215,904,0.3489740016182189
383,215-905,215,905,0.3369926187592903
384,215-906,215,906,0.32506160964646186
385,215-907,215,907,0.3089702651359448
386,215-908,215,908,0.30519560639523746
387,215-909,215,909,0.3114321857743625
388,215-911,215,911,0.3274272067566058
389,215-912,215,912,0.3301607278326224
390,215-914,215,914,0.34180754945478875
391,215-915,215,915,0.34586399197030787
392,215-917,215,917,0.3390522186917555
393,215-918,215,918,0.3382199734536603
394,215-919,215,919,0.3350656653755404
395,215-920,215,920,0.3360584689791737
396,215-922,215,922,0.32359000035284063
397,215-923,215,923,0.32386712641344656
398,215-924,215,924,0.3238854402159562
399,215-925,215,925,0.327717832137279
400,215-926,215,926,0.3247490837505522
401,215-927,215,927,0.3255955649731051
402,215-929,215,929,0.3224930990928058
403,216-901,216,901,0.37826484611277555
404,216-903,216,903,0.3698934166864949
405,216-904,216,904,0.35223460417574914
406,216-905,216,905,0.34056754177414106
407,216-906,216,906,0.3248984686219037
408,216-907,216,907,0.30966785327805324
409,216-909,216,909,0.30750511149298804
410,216-910,216,910,0.31889970051756544
411,216-911,216,911,0.3260968241418981
412,216-912,216,912,0.3280789926538121
413,216-913,216,913,0.3362041658650756
414,216-914,216,914,0.3396153450452092
415,216-915,216,915,0.344308098964237
416,216-916,216,916,0.3386945085826336
417,216-918,216,918,0.337981309692626
418,216-919,216,919,0.3348583123287919
419,216-921,216,921,0.32330827799706385
420,216-922,216,922,0.32009612764797235
421,216-923,216,923,0.31867479537524507
422,216-924,216,924,0.31815695917775455
423,216-925,216,925,0.32298885109907743
424,216-926,216,926,0.3209360284266364
425,216-928,216,928,0.3253956113829244
426,216-929,216,929,0.32147274773159396
427,216-930,216,930,0.325848858491417
428,217-901,217,901,0.38792551149739096
429,217-902,217,902,0.3740654022176982
430,217-903,217,903,0.3812046154044435
431,217-904,217,904,0.36090746198460694
432,217-905,217,905,0.35168122231027155
433,217-906,217,906,0.33507638249136756
434,217-907,217,907,0.31866010048085047
435,217-908,217,908,0.3094343439198348
436,217-909,217,909,0.3102691663270429
437,217-910,217,910,0.31838703868495366
438,217-911,217,911,0.32466294008706403
439,217-912,217,912,0.325959520363684
440,217-913,217,913,0.33289609862545255
441,217-914,217,914,0.33555494447225276
442,217-915,217,915,0.3407338483912805
443,217-916,217,916,0.3343185483377702
444,217-917,217,917,0.3356648183700683
445,217-918,217,918,0.33483257313197307
446,217-919,217,919,0.3317095757681388
447,217-920,217,920,0.33269889048288326
448,217-921,217,921,0.3201595414364109
449,217-923,217,923,0.31572666992570325
450,217-924,217,924,0.31520883372821273
451,217-925,217,925,0.3200407256495356
452,217-927,217,927,0.32042734876841195
453,217-928,217,928,0.3233424222970189
454,217-929,217,929,0.3218164166178248
455,217-930,217,930,0.3261925273776478
456,218-901,218,901,0.40185343233072424
457,218-902,218,902,0.3889728230510313
458,218-903,218,903,0.3933629171901579
459,218-904,218,904,0.37345201377032117
460,218-906,218,906,0.3423531495979929
461,218-907,218,907,0.3224353147181228
462,218-908,218,908,0.313184536944986
463,218-909,218,909,0.311887359352194
464,218-910,218,910,0.3194711163254894
465,218-911,218,911,0.3261820177275998
466,218-912,218,912,0.32887080633755306
467,218-913,218,913,0.3324049512659883
468,218-914,218,914,0.33571409711278855
469,218-915,218,915,0.33971028438161865
470,218-916,218,916,0.3332949843281083
471,218-917,218,917,0.33464125436040637
472,218-918,218,918,0.33327140912231124
473,218-919,218,919,0.330148411758477
474,218-920,218,920,0.33028098734278666
475,218-921,218,921,0.31847747443076807
476,218-922,218,922,0.3157739907483432
477,218-923,218,923,0.3132296322129897
478,218-924,218,924,0.31353329601549923
479,218-925,218,925,0.3189888518023683
480,218-926,218,926,0.3180086735743717
481,218-927,218,927,0.3206184869899127
482,218-928,218,928,0.3237671875026466
483,219-901,219,901,0.41194624899739085
484,219-904,219,904,0.3778166971036545
485,219-905,219,905,0.36347527989308726
486,219-906,219,906,0.3428319995979928
487,219-908,219,908,0.3102178036116527
488,219-910,219,910,0.31688893683830993
489,219-911,219,911,0.32362298338398643
490,219-912,219,912,0.3254497470897252
491,219-914,219,914,0.3325125378649606
492,219-915,219,915,0.3367572764158421
493,219-916,219,916,0.33121022846317205
494,219-917,219,917,0.3318234984954701
495,219-918,219,918,0.33064355325737493
496,219-919,219,919,0.3275205558935408
497,219-920,219,920,0.3276531314778504
498,219-921,219,921,0.31470235189916507
499,219-922,219,922,0.3113813682167403
500,219-923,219,923,0.30894541352754057
501,219-925,219,925,0.31470463311691915
502,219-926,219,926,0.3141709797931371
503,219-927,219,927,0.3195743448599838
504,219-928,219,928,0.32213439537271776
505,219-929,219,929,0.32372831826495213
506,220-901,220,901,0.4116734870926288
507,220-902,220,902,0.3981922111462694
508,220-903,220,903,0.40146126280572114
509,220-904,220,904,0.377444426052551
510,220-905,220,905,0.36402925126622626
511,220-906,220,906,0.34256773287589376
512,220-907,220,907,0.3203970813293571
513,220-908,220,908,0.31113187022288696
514,220-909,220,909,0.311734405130095
515,220-910,220,910,0.31811423261621086
516,220-911,220,911,0.3248482791618874
517,220-912,220,912,0.32642379286762613
518,220-913,220,913,0.3291556377960614
519,220-914,220,914,0.33343678364286156
520,220-915,220,915,0.3376815221937429
521,220-916,220,916,0.33213447424107295
522,220-917,220,917,0.33274774427337106
523,220-918,220,918,0.33156779903527583
524,220-919,220,919,0.32674430167144164
525,220-920,220,920,0.3268768772557513
526,220-921,220,921,0.31392609767706603
527,220-922,220,922,0.31060511399464125
528,220-924,220,924,0.308225510607951
529,220-925,220,925,0.3136810663948201
530,220-926,220,926,0.3132430472173795
531,220-927,220,927,0.3169924122842262
532,220-928,220,928,0.3198202683525157
533,220-929,220,929,0.32168028215384104
534,220-930,220,930,0.3262510012469974
535,221-903,221,903,0.40275110826026655
536,221-904,221,904,0.3810566124161874
537,221-905,221,905,0.36833568762986263
538,221-906,221,906,0.3458351136839745
539,221-907,221,907,0.3223111573755332
540,221-908,221,908,0.313479446269063
541,221-909,221,909,0.314081981176271
542,221-910,221,910,0.32064289993222816
543,221-911,221,911,0.3273769464779046
544,221-912,221,912,0.3289524601836433
545,221-913,221,913,0.3309721287051522
546,221-914,221,914,0.3348102745519524
547,221-915,221,915,0.3392450845314052
548,221-916,221,916,0.33379470324540195
549,221-917,221,917,0.3344079732777
550,221-918,221,918,0.3337120399443667
551,221-919,221,919,0.3286703425805325
552,221-920,221,920,0.3288029181648421
553,221-921,221,921,0.3165708658588841
554,221-922,221,922,0.313893379795507
555,221-923,221,923,0.31241561260630724
556,221-924,221,924,0.3130089708532612
557,221-925,221,925,0.31683204330679693
558,221-926,221,926,0.3168101352404675
559,221-927,221,927,0.31963365030731417
560,221-928,221,928,0.32159307780417506
561,221-929,221,929,0.3228868416055004
562,221-930,221,930,0.32327114403199014
563,222-901,222,901,0.4089926158805078
564,222-902,222,902,0.3946876399341481
565,222-903,222,903,0.4040349794723878
566,222-904,222,904,0.3823268264854516
567,222-905,222,905,0.36923621122293626
568,222-906,222,906,0.3443316928326037
569,222-907,222,907,0.32013681985749565
570,222-908,222,908,0.3136894587510255
571,222-909,222,909,0.3145691936582335
572,222-910,222,910,0.32113011241419065
573,222-911,222,911,0.32786415895986715
574,222-912,222,912,0.32969418353517105
575,222-913,222,913,0.3320466298344577
576,222-914,222,914,0.3358847756812579
577,222-916,222,916,0.33456920437470744
578,222-918,222,918,0.33423037440700554
579,222-919,222,919,0.3297241770431713
580,222-920,222,920,0.32985675262748093
581,222-921,222,921,0.31699066857549124
582,222-922,222,922,0.3143131825121141
583,222-923,222,923,0.31394741532291437
584,222-924,222,924,0.3145407735698683
585,222-925,222,925,0.318363846023404
586,222-926,222,926,0.3179230490681857
587,222-927,222,927,0.3199360641350324
588,222-928,222,928,0.32234288052078214
589,222-929,222,929,0.32194831098877413
590,222-930,222,930,0.32056494674859715
591,223-901,223,901,0.4096394825471744
592,223-902,223,902,0.3942581732674815
593,223-903,223,903,0.40560101280572125
594,223-904,223,904,0.3821902598187849
595,223-906,223,906,0.34462262616593703
596,223-907,223,907,0.31944125319082894
597,223-908,223,908,0.3140172254176921
598,223-909,223,909,0.3143249186582335
599,223-910,223,910,0.32088583741419063
600,223-911,223,911,0.3275215506265338
601,223-912,223,912,0.3293635752018378
602,223-913,223,913,0.33074780721541003
603,223-914,223,914,0.33413026972887694
604,223-915,223,915,0.3383248297083298
605,223-916,223,916,0.3335084484223264
606,223-917,223,917,0.3331572184546245
607,223-918,223,918,0.3324612851212912
608,223-919,223,919,0.32820843775745706
609,223-920,223,920,0.32768461334176663
610,223-921,223,921,0.3151853042897769
611,223-922,223,922,0.3125078182263998
612,223-923,223,923,0.3121420510372001
613,223-924,223,924,0.31273540928415405
614,223-925,223,925,0.31655848173768975
615,223-926,223,926,0.316425487379874
616,223-927,223,927,0.3186301691133874
617,223-928,223,928,0.3210369854991372
618,223-929,223,929,0.32097541596712914
619,224-901,224,901,0.4081131922707841
620,224-902,224,902,0.39048098299109135
621,224-903,224,903,0.40237582252933096
622,224-904,224,904,0.378344984248277
623,224-905,224,905,0.36667847216036487
624,224-906,224,906,0.3430462910716196
625,224-908,224,908,0.3127868151703918
626,224-909,224,909,0.3111358069148401
627,224-910,224,910,0.31632805893198046
628,224-911,224,911,0.32441296817606974
629,224-912,224,912,0.32625499275137365
630,224-913,224,913,0.327639224764946
631,224-914,224,914,0.3307876039450795
632,224-916,224,916,0.3305574567027002
633,224-917,224,917,0.3302062267349983
634,224-918,224,918,0.32890684340166493
635,224-919,224,919,0.3239390793711641
636,224-920,224,920,0.323308588288807
637,224-921,224,921,0.3117142087239968
638,224-922,224,922,0.3113057688144658
639,224-923,224,923,0.3115251806462451
640,224-924,224,924,0.31211853889319907
641,224-925,224,925,0.3169730341210618
642,224-926,224,926,0.31684003976324615
643,224-927,224,927,0.3194743995270625
644,224-928,224,928,0.32259793512463497
645,224-929,224,929,0.32463449059262695
646,224-930,224,930,0.32118379897149757
647,225-901,225,901,0.4040993870787868
648,225-902,225,902,0.38658684446576075
649,225-903,225,903,0.40135692669405887
650,225-904,225,904,0.37327377174633825
651,225-905,225,905,0.36310563822985464
652,225-906,225,906,0.33918041098726326
653,225-907,225,907,0.3125300143220772
654,225-909,225,909,0.3066950504513074
655,225-910,225,910,0.31237495609114085
656,225-911,225,911,0.32056268200189675
657,225-912,225,912,0.32201142086291495
658,225-913,225,913,0.32418259176537617
659,225-914,225,914,0.32526803912732793
660,225-915,225,915,0.3280517006219324
661,225-917,225,917,0.32420865294288764
662,225-918,225,918,0.3229092696095543
663,225-919,225,919,0.31967101550772126
664,225-920,225,920,0.31847981013964993
665,225-923,225,923,0.30981266949657604
666,225-924,225,924,0.31103802774353
667,225-925,225,925,0.31694685293090696
668,225-926,225,926,0.3165413879590561
669,225-927,225,927,0.31917574772287255
670,225-929,225,929,0.325513338788437
671,225-930,225,930,0.3223631971673076
672,226-901,226,901,0.402481824175561
673,226-902,226,902,0.38473728156253495
674,226-903,226,903,0.40095433781680695
675,226-904,226,904,0.37433734715480077
676,226-905,226,905,0.36515654697165045
677,226-906,226,906,0.3403733197290591
678,226-907,226,907,0.3133611563972064
679,226-908,226,908,0.3091370528021903
680,226-910,226,910,0.31219709816627006
681,226-911,226,911,0.322315124077026
682,226-912,226,912,0.3249075296047109
683,226-913,226,913,0.3262389505071721
684,226-914,226,914,0.3273243978691239
685,226-915,226,915,0.3293004926970617
686,226-916,226,916,0.32700238396007786
687,226-917,226,917,0.3278188450180169
688,226-918,226,918,0.32651946168468354
689,226-919,226,919,0.3232812075828505
690,226-920,226,920,0.3226614188814459
691,226-921,226,921,0.3138140676320478
692,226-922,226,922,0.31324496105585015
693,226-923,226,923,0.31546006238342783
694,226-924,226,924,0.31717842063038176
695,226-925,226,925,0.3230872458177587
696,226-927,226,927,0.3268825850541688
697,226-930,226,930,0.3326810202128895
698,227-901,227,901,0.4008787908422276
699,227-903,227,903,0.40245184615014024
700,227-904,227,904,0.3751153832659119
701,227-905,227,905,0.3664554497494283
702,227-906,227,906,0.34129743679255115
703,227-907,227,907,0.3125676734606984
704,227-908,227,908,0.3083435698656823
705,227-910,227,910,0.3114036152297621
706,227-911,227,911,0.32066264114051807
707,227-912,227,912,0.3236298323824887
708,227-913,227,913,0.32496125328494985
709,227-914,227,914,0.32552248169265324
710,227-915,227,915,0.32703713902059106
711,227-916,227,916,0.3257213219502739
712,227-917,227,917,0.32661631634154636
713,227-918,227,918,0.3251377330082131
714,227-919,227,919,0.322142781936683
715,227-920,227,920,0.3215229932352783
716,227-921,227,921,0.3136351387179064
717,227-922,227,922,0.3135802988083754
718,227-923,227,923,0.3166169986208015
719,227-924,227,924,0.3184221132780119
720,227-925,227,925,0.3243309384653888
721,227-926,227,926,0.32451925127131576
722,227-927,227,927,0.3280309443684656
723,227-928,227,928,0.3299051363152442
724,227-929,227,929,0.3371859417832363
725,227-930,227,930,0.33291178587639264
726,228-902,228,902,0.394505781562535
727,228-903,228,903,0.4137585794834737
728,228-904,228,904,0.38604258988355894
729,228-905,228,905,0.3764596063670754
730,228-906,228,906,0.34986534341019826
731,228-907,228,907,0.3164845800783455
732,228-909,228,909,0.31107777983969526
733,228-910,228,910,0.3163308662227719
734,228-911,228,911,0.3255898921335279
735,228-913,228,913,0.32991583761129306
736,228-914,228,914,0.3308295846071334
