,Well,X,Y,NTG
86,204-906,204,906,0.22382399999999997
87,204-908,204,908,0.23796800000000004
88,204-909,204,909,0.2585920000000001
89,204-910,204,910,0.3039560000000001
90,204-911,204,911,0.34281599999999995
91,204-912,204,912,0.3340159999999999
92,204-913,204,913,0.3472999999999999
93,204-914,204,914,0.36263599999999996
94,204-915,204,915,0.366464
95,204-916,204,916,0.36261599999999994
96,204-917,204,917,0.36261599999999994
97,204-918,204,918,0.3621799999999999
98,204-919,204,919,0.3739920000000001
99,204-920,204,920,0.385764
100,204-921,204,921,0.386476
101,204-922,204,922,0.38738
102,204-923,204,923,0.38394799999999996
103,204-924,204,924,0.383704
104,204-926,204,926,0.379644
105,204-927,204,927,0.38001999999999997
106,204-928,204,928,0.36314799999999997
107,204-929,204,929,0.35342400000000007
108,204-930,204,930,0.34028800000000003
109,205-901,205,901,0.277464
110,205-902,205,902,0.277464
111,205-903,205,903,0.3154720000000001
112,205-904,205,904,0.25150400000000006
113,205-905,205,905,0.23161600000000004
114,205-906,205,906,0.22382399999999997
115,205-907,205,907,0.199248
116,205-908,205,908,0.23337200000000005
117,205-909,205,909,0.2512240000000001
118,205-910,205,910,0.2941440000000001
119,205-912,205,912,0.2975359999999999
120,205-913,205,913,0.311648
121,205-914,205,914,0.3326800000000001
122,205-915,205,915,0.33650800000000003
123,205-917,205,917,0.33077200000000007
124,205-918,205,918,0.3236200000000001
125,205-919,205,919,0.32114400000000004
126,205-920,205,920,0.331652
127,205-921,205,921,0.33219999999999994
128,205-922,205,922,0.33690399999999987
129,205-924,205,924,0.3410119999999999
130,205-925,205,925,0.3403439999999999
131,205-926,205,926,0.33494
132,205-928,205,928,0.337456
133,205-929,205,929,0.3068120000000001
134,205-930,205,930,0.29313600000000006
135,206-901,206,901,0.277464
136,206-902,206,902,0.277464
137,206-903,206,903,0.3154720000000001
138,206-904,206,904,0.25900000000000006
139,206-905,206,905,0.22927600000000006
140,206-906,206,906,0.216416
141,206-907,206,907,0.1912400000000001
142,206-908,206,908,0.2296920000000001
143,206-909,206,909,0.2496840000000001
144,206-910,206,910,0.2986280000000001
145,206-911,206,911,0.3077559999999999
146,206-913,206,913,0.31137599999999993
147,206-915,206,915,0.33570800000000006
148,206-916,206,916,0.32997199999999993
149,206-917,206,917,0.3297879999999999
150,206-918,206,918,0.32173199999999996
151,206-919,206,919,0.319416
152,206-920,206,920,0.3292719999999999
153,206-921,206,921,0.3284519999999999
154,206-922,206,922,0.33315599999999995
155,206-923,206,923,0.33791999999999994
156,206-924,206,924,0.3352359999999999
157,206-925,206,925,0.3345679999999999
158,206-926,206,926,0.32806799999999997
159,206-927,206,927,0.32489999999999997
160,206-928,206,928,0.32703999999999994
161,206-930,206,930,0.2833360000000001
162,207-901,207,901,0.277464
163,207-902,207,902,0.277464
164,207-903,207,903,0.3154720000000001
165,207-904,207,904,0.25900000000000006
166,207-905,207,905,0.22927600000000006
167,207-906,207,906,0.216416
168,207-908,207,908,0.2296920000000001
169,207-909,207,909,0.25118800000000013
170,207-911,207,911,0.3031400000000001
171,207-913,207,913,0.309452
172,207-914,207,914,0.3344680000000001
173,207-915,207,915,0.33812
174,207-916,207,916,0.336824
175,207-917,207,917,0.3366399999999999
176,207-918,207,918,0.32403999999999994
177,207-920,207,920,0.326352
178,207-921,207,921,0.321868
179,207-922,207,922,0.32569599999999993
180,207-923,207,923,0.3285879999999999
181,207-924,207,924,0.32034399999999996
182,207-925,207,925,0.316928
183,207-926,207,926,0.30552799999999997
184,207-928,207,928,0.30422400000000005
185,207-929,207,929,0.28430400000000006
186,208-901,208,901,0.282084
187,208-902,208,902,0.282084
188,208-903,208,903,0.32009200000000004
189,208-904,208,904,0.2636200000000001
190,208-905,208,905,0.23283200000000004
191,208-906,208,906,0.215352
192,208-907,208,907,0.1912400000000001
193,208-908,208,908,0.2296920000000001
194,208-909,208,909,0.25118800000000013
195,208-910,208,910,0.3040200000000002
196,208-911,208,911,0.3209360000000001
197,208-912,208,912,0.307548
198,208-913,208,913,0.326712
199,208-914,208,914,0.360472
200,208-916,208,916,0.35166400000000003
201,208-917,208,917,0.35157199999999994
202,208-918,208,918,0.31468799999999997
203,208-920,208,920,0.3134119999999999
204,208-921,208,921,0.318308
205,208-922,208,922,0.3189599999999999
206,208-923,208,923,0.3272319999999999
207,208-924,208,924,0.322012
208,208-926,208,926,0.31145999999999996
209,208-927,208,927,0.30942000000000003
210,208-928,208,928,0.313468
211,208-929,208,929,0.2959400000000001
212,208-930,208,930,0.2902040000000001
213,209-901,209,901,0.295032
214,209-902,209,902,0.295032
215,209-903,209,903,0.33304
216,209-904,209,904,0.30036000000000007
217,209-905,209,905,0.25522000000000006
218,209-906,209,906,0.232368
219,209-907,209,907,0.2071280000000001
220,209-908,209,908,0.2455800000000001
221,209-909,209,909,0.2670760000000001
222,209-910,209,910,0.31358400000000014
223,209-911,209,911,0.3347800000000001
224,209-912,209,912,0.324092
225,209-913,209,913,0.34889600000000004
226,209-914,209,914,0.3752039999999999
227,209-915,209,915,0.3790799999999999
228,209-917,209,917,0.36856799999999995
229,209-918,209,918,0.33823999999999993
230,209-919,209,919,0.33041999999999994
231,209-920,209,920,0.33474
232,209-921,209,921,0.333892
233,209-922,209,922,0.33454399999999995
234,209-923,209,923,0.3401559999999999
235,209-924,209,924,0.334936
236,209-925,209,925,0.33447200000000005
237,209-926,209,926,0.3249119999999999
238,209-927,209,927,0.32037200000000005
239,209-928,209,928,0.32442
240,209-929,209,929,0.30854800000000004
241,209-930,209,930,0.302812
242,210-901,210,901,0.31165999999999994
243,210-902,210,902,0.31165999999999994
244,210-903,210,903,0.347188
245,210-904,210,904,0.31510800000000005
246,210-905,210,905,0.271384
247,210-906,210,906,0.24252799999999997
248,210-907,210,907,0.21728800000000006
249,210-908,210,908,0.2592960000000001
250,210-909,210,909,0.27014000000000005
251,210-910,210,910,0.3182800000000001
252,210-911,210,911,0.344996
253,210-912,210,912,0.3369559999999999
254,210-913,210,913,0.370992
255,210-915,210,915,0.39625600000000005
256,210-917,210,917,0.41300800000000026
257,210-918,210,918,0.3873720000000001
258,210-919,210,919,0.38156800000000013
259,210-920,210,920,0.3834880000000001
260,210-921,210,921,0.36896
261,210-922,210,922,0.36760800000000005
262,210-924,210,924,0.36651199999999995
263,210-925,210,925,0.363764
264,210-926,210,926,0.35906000000000005
265,210-927,210,927,0.36068399999999995
266,210-928,210,928,0.36526800000000004
267,210-929,210,929,0.336772
268,210-930,210,930,0.32284399999999996
269,211-901,211,901,0.31165999999999994
270,211-902,211,902,0.31165999999999994
271,211-903,211,903,0.347188
272,211-904,211,904,0.3160720000000001
273,211-905,211,905,0.27234800000000003
274,211-906,211,906,0.24527199999999996
275,211-907,211,907,0.22003200000000006
276,211-908,211,908,0.2620400000000001
277,211-909,211,909,0.2728840000000001
278,211-910,211,910,0.3177360000000002
279,211-911,211,911,0.3463800000000001
280,211-912,211,912,0.33874000000000004
281,211-913,211,913,0.372652
282,211-915,211,915,0.401092
283,211-916,211,916,0.4101080000000001
284,211-917,211,917,0.40950400000000015
285,211-918,211,918,0.3865920000000001
286,211-920,211,920,0.3839440000000001
287,211-921,211,921,0.3618440000000001
288,211-922,211,922,0.36049200000000015
289,211-923,211,923,0.3682560000000001
290,211-925,211,925,0.356488
291,211-926,211,926,0.353588
292,211-929,211,929,0.329764
293,211-930,211,930,0.316668
294,212-901,212,901,0.31165999999999994
295,212-902,212,902,0.31165999999999994
296,212-903,212,903,0.347188
297,212-906,212,906,0.230944
298,212-907,212,907,0.22583600000000004
299,212-908,212,908,0.26571200000000006
300,212-909,212,909,0.2680600000000001
301,212-910,212,910,0.3088400000000001
302,212-911,212,911,0.3335640000000001
303,212-912,212,912,0.33407600000000004
304,212-913,212,913,0.365424
305,212-914,212,914,0.382692
306,212-915,212,915,0.387312
307,212-916,212,916,0.39106
308,212-917,212,917,0.38958400000000004
309,212-918,212,918,0.36284000000000005
310,212-919,212,919,0.35827200000000003
311,212-920,212,920,0.3642200000000001
312,212-922,212,922,0.333676
313,212-923,212,923,0.34708
314,212-924,212,924,0.341996
315,212-925,212,925,0.3378240000000001
316,212-926,212,926,0.33326000000000006
317,212-927,212,927,0.336808
318,212-928,212,928,0.347404
319,212-929,212,929,0.3211240000000001
320,212-930,212,930,0.306904
321,213-901,213,901,0.31821999999999995
322,213-902,213,902,0.31714799999999993
323,213-903,213,903,0.35917599999999994
324,213-904,213,904,0.3108880000000001
325,213-905,213,905,0.2580200000000001
326,213-906,213,906,0.230944
327,213-907,213,907,0.22583600000000004
328,213-908,213,908,0.26571200000000006
329,213-909,213,909,0.2680600000000001
330,213-910,213,910,0.30757200000000007
331,213-911,213,911,0.33212400000000003
332,213-912,213,912,0.33064
333,213-913,213,913,0.35950400000000005
334,213-914,213,914,0.37699599999999994
335,213-915,213,915,0.373364
336,213-916,213,916,0.36974
337,213-917,213,917,0.37016000000000004
338,213-918,213,918,0.351564
339,213-919,213,919,0.34788
340,213-920,213,920,0.36463999999999996
341,213-921,213,921,0.33083200000000007
342,213-922,213,922,0.32857600000000003
343,213-923,213,923,0.34197999999999995
344,213-924,213,924,0.3368960000000001
345,213-925,213,925,0.3362840000000001
346,213-926,213,926,0.33172
347,213-927,213,927,0.336808
348,213-928,213,928,0.347404
349,213-929,213,929,0.3218560000000001
350,213-930,213,930,0.312152
351,214-901,214,901,0.3358959999999999
352,214-902,214,902,0.3348239999999999
353,214-903,214,903,0.37685199999999996
354,214-905,214,905,0.333756
355,214-906,214,906,0.303288
356,214-907,214,907,0.2637960000000001
357,214-908,214,908,0.28468400000000005
358,214-909,214,909,0.2708640000000001
359,214-910,214,910,0.31036
360,214-911,214,911,0.3325
361,214-912,214,912,0.33189599999999997
362,214-913,214,913,0.3586599999999999
363,214-914,214,914,0.36873999999999996
364,214-915,214,915,0.36730399999999996
365,214-916,214,916,0.3604
366,214-917,214,917,0.360516
367,214-919,214,919,0.34815999999999997
368,214-920,214,920,0.36578799999999995
369,214-921,214,921,0.28880799999999995
370,214-922,214,922,0.286444
371,214-923,214,923,0.291328
372,214-924,214,924,0.29118
373,214-925,214,925,0.30488800000000005
374,214-926,214,926,0.305128
375,214-927,214,927,0.306172
376,214-928,214,928,0.33039999999999997
377,214-929,214,929,0.31156400000000006
378,214-930,214,930,0.301936
379,215-901,215,901,0.3398839999999999
380,215-902,215,902,0.33881199999999995
381,215-903,215,903,0.38083999999999996
382,215-904,215,904,0.36685199999999996
383,215-905,215,905,0.339088
384,215-906,215,906,0.304632
385,215-907,215,907,0.2647040000000001
386,215-908,215,908,0.2819240000000001
387,215-909,215,909,0.2646600000000001
388,215-911,215,911,0.32224800000000003
389,215-912,215,912,0.32662800000000003
390,215-914,215,914,0.364848
391,215-915,215,915,0.36269199999999996
392,215-917,215,917,0.35480000000000006
393,215-918,215,918,0.3486039999999999
394,215-919,215,919,0.34618399999999994
395,215-920,215,920,0.3629440000000001
396,215-922,215,922,0.266112
397,215-923,215,923,0.27027600000000007
398,215-924,215,924,0.2657840000000001
399,215-925,215,925,0.27838000000000007
400,215-926,215,926,0.28298400000000007
401,215-927,215,927,0.28724400000000005
402,215-929,215,929,0.3002240000000001
403,216-901,216,901,0.33800799999999986
404,216-903,216,903,0.3835119999999999
405,216-904,216,904,0.369944
406,216-905,216,905,0.3513239999999999
407,216-906,216,906,0.31893600000000005
408,216-907,216,907,0.2748240000000001
409,216-909,216,909,0.2513000000000001
410,216-910,216,910,0.29474400000000006
411,216-911,216,911,0.3160800000000001
412,216-912,216,912,0.3276
413,216-913,216,913,0.350108
414,216-914,216,914,0.36351999999999995
415,216-915,216,915,0.36977599999999994
416,216-916,216,916,0.36176400000000003
417,216-918,216,918,0.3627079999999999
418,216-919,216,919,0.36036
419,216-921,216,921,0.276944
420,216-922,216,922,0.27841200000000005
421,216-923,216,923,0.27703600000000006
422,216-924,216,924,0.273276
423,216-925,216,925,0.27942800000000007
424,216-926,216,926,0.28530800000000006
425,216-928,216,928,0.30940800000000007
426,216-929,216,929,0.29957200000000006
427,216-930,216,930,0.303116
428,217-901,217,901,0.3411799999999999
429,217-902,217,902,0.3401079999999999
430,217-903,217,903,0.3866839999999999
431,217-904,217,904,0.37628799999999996
432,217-905,217,905,0.3576679999999999
433,217-906,217,906,0.32897200000000004
434,217-907,217,907,0.28634000000000015
435,217-908,217,908,0.27723200000000014
436,217-909,217,909,0.25675600000000004
437,217-910,217,910,0.28562800000000005
438,217-911,217,911,0.306964
439,217-912,217,912,0.318768
440,217-913,217,913,0.334088
441,217-914,217,914,0.3510759999999999
442,217-915,217,915,0.364948
443,217-916,217,916,0.3514679999999999
444,217-917,217,917,0.3586639999999999
445,217-918,217,918,0.35624799999999995
446,217-919,217,919,0.35281200000000007
447,217-920,217,920,0.3662760000000001
448,217-921,217,921,0.284184
449,217-923,217,923,0.2739840000000001
450,217-924,217,924,0.269436
451,217-925,217,925,0.27332
452,217-927,217,927,0.285716
453,217-928,217,928,0.30582400000000004
454,217-929,217,929,0.29366800000000004
455,217-930,217,930,0.31631999999999993
456,218-901,218,901,0.4337880000000001
457,218-902,218,902,0.4331920000000002
458,218-903,218,903,0.47296400000000005
459,218-904,218,904,0.43993200000000016
460,218-906,218,906,0.3626880000000001
461,218-907,218,907,0.3200640000000001
462,218-908,218,908,0.3098520000000001
463,218-909,218,909,0.2637560000000001
464,218-910,218,910,0.277664
465,218-911,218,911,0.31302399999999997
466,218-912,218,912,0.326752
467,218-913,218,913,0.311308
468,218-914,218,914,0.328188
469,218-915,218,915,0.35270399999999996
470,218-916,218,916,0.33922399999999997
471,218-917,218,917,0.34724799999999995
472,218-918,218,918,0.3469959999999999
473,218-919,218,919,0.34687200000000007
474,218-920,218,920,0.35787600000000014
475,218-921,218,921,0.285644
476,218-922,218,922,0.28414400000000006
477,218-923,218,923,0.27581200000000006
478,218-924,218,924,0.270216
479,218-925,218,925,0.2821640000000001
480,218-926,218,926,0.29077200000000014
481,218-927,218,927,0.29458400000000007
482,218-928,218,928,0.3117720000000001
483,219-901,219,901,0.43610800000000005
484,219-904,219,904,0.43812000000000006
485,219-905,219,905,0.43338400000000005
486,219-906,219,906,0.3631880000000002
487,219-908,219,908,0.3098520000000001
488,219-910,219,910,0.27546800000000005
489,219-911,219,911,0.310828
490,219-912,219,912,0.32608
491,219-914,219,914,0.327476
492,219-915,219,915,0.3526119999999999
493,219-916,219,916,0.339132
494,219-917,219,917,0.34719599999999995
495,219-918,219,918,0.3469439999999999
496,219-919,219,919,0.34139600000000003
497,219-920,219,920,0.3484400000000001
498,219-921,219,921,0.267388
499,219-922,219,922,0.26314
500,219-923,219,923,0.2561800000000001
501,219-925,219,925,0.270324
502,219-926,219,926,0.28170000000000006
503,219-927,219,927,0.286736
504,219-928,219,928,0.31716
505,219-929,219,929,0.339736
506,220-901,220,901,0.435336
507,220-902,220,902,0.4332640000000001
508,220-903,220,903,0.479388
509,220-904,220,904,0.437348
510,220-905,220,905,0.43851200000000007
511,220-906,220,906,0.36908800000000014
512,220-907,220,907,0.32303600000000016
513,220-908,220,908,0.31282400000000016
514,220-909,220,909,0.26333200000000007
515,220-910,220,910,0.27194000000000007
516,220-911,220,911,0.309184
517,220-912,220,912,0.32443600000000006
518,220-913,220,913,0.308952
519,220-914,220,914,0.32583199999999995
520,220-915,220,915,0.3500319999999999
521,220-916,220,916,0.33468
522,220-917,220,917,0.3389999999999999
523,220-918,220,918,0.3405919999999999
524,220-919,220,919,0.33488400000000007
525,220-920,220,920,0.34192800000000007
526,220-921,220,921,0.266532
527,220-922,220,922,0.26307200000000003
528,220-924,220,924,0.24375999999999998
529,220-925,220,925,0.270256
530,220-926,220,926,0.28084400000000004
531,220-927,220,927,0.287524
532,220-928,220,928,0.31716
533,220-929,220,929,0.339736
534,220-930,220,930,0.35733999999999994
535,221-903,221,903,0.46891600000000005
536,221-904,221,904,0.414964
537,221-905,221,905,0.41719600000000007
538,221-906,221,906,0.36210000000000014
539,221-907,221,907,0.32673600000000014
540,221-908,221,908,0.31498800000000016
541,221-909,221,909,0.26894000000000007
542,221-910,221,910,0.2761120000000001
543,221-911,221,911,0.31284
544,221-912,221,912,0.330932
545,221-913,221,913,0.32712800000000003
546,221-914,221,914,0.344008
547,221-915,221,915,0.36617999999999995
548,221-916,221,916,0.3465959999999999
549,221-917,221,917,0.349016
550,221-918,221,918,0.3518919999999999
551,221-919,221,919,0.34526
552,221-920,221,920,0.352304
553,221-921,221,921,0.270244
554,221-922,221,922,0.26815200000000006
555,221-923,221,923,0.2611920000000001
556,221-924,221,924,0.24884
557,221-925,221,925,0.27229600000000004
558,221-926,221,926,0.2828840000000001
559,221-927,221,927,0.28956400000000004
560,221-928,221,928,0.31412799999999996
561,221-929,221,929,0.3414959999999999
562,221-930,221,930,0.3550119999999999
563,222-901,222,901,0.42332399999999987
564,222-902,222,902,0.4093720000000001
565,222-903,222,903,0.46891600000000005
566,222-904,222,904,0.41403600000000007
567,222-905,222,905,0.4162680000000001
568,222-906,222,906,0.3586920000000001
569,222-907,222,907,0.3216600000000001
570,222-908,222,908,0.31614400000000015
571,222-909,222,909,0.2707280000000001
572,222-910,222,910,0.27976400000000007
573,222-911,222,911,0.315908
574,222-912,222,912,0.33399999999999996
575,222-913,222,913,0.33262
576,222-914,222,914,0.3495
577,222-916,222,916,0.3520879999999999
578,222-918,222,918,0.35618399999999995
579,222-919,222,919,0.348812
580,222-920,222,920,0.35585600000000006
581,222-921,222,921,0.270684
582,222-922,222,922,0.26785200000000003
583,222-923,222,923,0.2652040000000001
584,222-924,222,924,0.255
585,222-925,222,925,0.275888
586,222-926,222,926,0.28647600000000006
587,222-927,222,927,0.288876
588,222-928,222,928,0.29972800000000005
589,222-929,222,929,0.327096
590,222-930,222,930,0.32292399999999993
591,223-901,223,901,0.41189599999999993
592,223-902,223,902,0.40089600000000003
593,223-903,223,903,0.45990400000000003
594,223-904,223,904,0.4061040000000001
595,223-906,223,906,0.3640440000000001
596,223-907,223,907,0.3273960000000001
597,223-908,223,908,0.32631200000000005
598,223-909,223,909,0.2816160000000001
599,223-910,223,910,0.285768
600,223-911,223,911,0.319488
601,223-912,223,912,0.33514799999999995
602,223-913,223,913,0.333768
603,223-914,223,914,0.351116
604,223-915,223,915,0.37328799999999995
605,223-916,223,916,0.3537039999999999
606,223-917,223,917,0.35418
607,223-918,223,918,0.357056
608,223-919,223,919,0.345052
609,223-920,223,920,0.35052000000000005
610,223-921,223,921,0.27227999999999997
611,223-922,223,922,0.273952
612,223-923,223,923,0.272284
613,223-924,223,924,0.26522799999999996
614,223-925,223,925,0.28206
615,223-926,223,926,0.29180000000000006
616,223-927,223,927,0.29421200000000003
617,223-928,223,928,0.30545600000000006
618,223-929,223,929,0.332668
619,224-901,224,901,0.4110159999999999
620,224-902,224,902,0.3974880000000001
621,224-903,224,903,0.45990400000000003
622,224-904,224,904,0.4061040000000001
623,224-905,224,905,0.4078320000000001
624,224-906,224,906,0.36354400000000014
625,224-908,224,908,0.3272480000000001
626,224-909,224,909,0.28584000000000004
627,224-910,224,910,0.29033200000000003
628,224-911,224,911,0.321008
629,224-912,224,912,0.33666799999999997
630,224-913,224,913,0.335248
631,224-914,224,914,0.34677199999999997
632,224-916,224,916,0.3498319999999999
633,224-917,224,917,0.35227600000000003
634,224-918,224,918,0.355152
635,224-919,224,919,0.34314800000000006
636,224-920,224,920,0.35052000000000005
637,224-921,224,921,0.27227999999999997
638,224-922,224,922,0.273952
639,224-923,224,923,0.272284
640,224-924,224,924,0.26522799999999996
641,224-925,224,925,0.28206
642,224-926,224,926,0.29180000000000006
643,224-927,224,927,0.29421200000000003
644,224-928,224,928,0.30545600000000006
645,224-929,224,929,0.332668
646,224-930,224,930,0.3240639999999999
647,225-901,225,901,0.39699200000000007
648,225-902,225,902,0.38024
649,225-903,225,903,0.45363600000000004
650,225-904,225,904,0.39839600000000003
651,225-905,225,905,0.4034600000000001
652,225-906,225,906,0.3645760000000001
653,225-907,225,907,0.33481600000000006
654,225-909,225,909,0.28398000000000007
655,225-910,225,910,0.28847200000000006
656,225-911,225,911,0.320216
657,225-912,225,912,0.333424
658,225-913,225,913,0.3256319999999999
659,225-914,225,914,0.337156
660,225-915,225,915,0.35112000000000004
661,225-917,225,917,0.342656
662,225-918,225,918,0.346116
663,225-919,225,919,0.33658
664,225-920,225,920,0.34034400000000004
665,225-923,225,923,0.273948
666,225-924,225,924,0.26768
667,225-925,225,925,0.284512
668,225-926,225,926,0.29802800000000007
669,225-927,225,927,0.30110400000000004
670,225-929,225,929,0.34432399999999996
671,225-930,225,930,0.3349879999999999
672,226-901,226,901,0.392864
673,226-902,226,902,0.37611200000000006
674,226-903,226,903,0.449508
675,226-904,226,904,0.39426800000000006
676,226-905,226,905,0.39933200000000013
677,226-906,226,906,0.3645760000000001
678,226-907,226,907,0.33481600000000006
679,226-908,226,908,0.326508
680,226-910,226,910,0.284292
681,226-911,226,911,0.324764
682,226-912,226,912,0.34163199999999994
683,226-913,226,913,0.3338399999999999
684,226-914,226,914,0.345364
685,226-915,226,915,0.35593600000000003
686,226-916,226,916,0.3379919999999999
687,226-917,226,917,0.344336
688,226-918,226,918,0.34459599999999996
689,226-919,226,919,0.32882000000000006
690,226-920,226,920,0.34206400000000003
691,226-921,226,921,0.289392
692,226-922,226,922,0.29643200000000003
693,226-923,226,923,0.3015920000000001
694,226-924,226,924,0.300176
695,226-925,226,925,0.32152000000000003
696,226-927,226,927,0.33473600000000014
697,226-930,226,930,0.36948800000000004
698,227-901,227,901,0.392864
699,227-903,227,903,0.449508
700,227-904,227,904,0.39426800000000006
701,227-905,227,905,0.39933200000000013
702,227-906,227,906,0.3636920000000001
703,227-907,227,907,0.3334000000000001
704,227-908,227,908,0.32155600000000006
705,227-910,227,910,0.284292
706,227-911,227,911,0.32598
707,227-912,227,912,0.342848
708,227-913,227,913,0.33505599999999996
709,227-914,227,914,0.343748
710,227-915,227,915,0.35432
711,227-916,227,916,0.33724799999999994
712,227-917,227,917,0.345336
713,227-918,227,918,0.34618000000000004
714,227-919,227,919,0.3287360000000001
715,227-920,227,920,0.338808
716,227-921,227,921,0.289392
717,227-922,227,922,0.29643200000000003
718,227-923,227,923,0.3015920000000001
719,227-924,227,924,0.300176
720,227-925,227,925,0.32152000000000003
721,227-926,227,926,0.3343800000000001
722,227-927,227,927,0.33473600000000014
723,227-928,227,928,0.3398040000000001
724,227-929,227,929,0.38509200000000016
725,227-930,227,930,0.36948800000000004
726,228-902,228,902,0.388752
727,228-903,228,903,0.473416
728,228-904,228,904,0.403824
729,228-905,228,905,0.403832
730,228-906,228,906,0.36629200000000006
731,228-907,228,907,0.33851600000000004
732,228-909,228,909,0.28763200000000005
733,228-910,228,910,0.294424
734,228-911,228,911,0.33611199999999997
735,228-913,228,913,0.3491719999999999
736,228-914,228,914,0.35786399999999996
737,228-915,228,915,0.36852399999999996
738,228-916,228,916,0.3516279999999999
739,228-917,228,917,0.3579240000000001
740,228-918,228,918,0.3591680000000001
741,228-919,228,919,0.34658
742,228-920,228,920,0.35665199999999997
743,228-921,228,921,0.32049200000000005
744,228-922,228,922,0.3259
745,228-923,228,923,0.330996
746,228-924,228,924,0.335804
747,228-925,228,925,0.36223999999999995
748,228-926,228,926,0.37025600000000014
749,228-927,228,927,0.36903600000000014
750,228-928,228,928,0.3720000000000001
751,228-929,228,929,0.3896320000000001
752,228-930,228,930,0.37446000000000007
753,229-901,229,901,0.405504
754,229-902,229,902,0.388752
755,229-903,229,903,0.473416
756,229-904,229,904,0.403824
757,229-905,229,905,0.403832
758,229-906,229,906,0.367564
759,229-907,229,907,0.34042400000000006
760,229-908,229,908,0.318284
761,229-909,229,909,0.28590400000000005
762,229-910,229,910,0.29356000000000004
763,229-911,229,911,0.33084800000000003
764,229-912,229,912,0.34771599999999997
765,229-913,229,913,0.3459
766,229-914,229,914,0.35459199999999996
767,229-915,229,915,0.36525199999999997
768,229-916,229,916,0.34835599999999994
769,229-917,229,917,0.3546520000000001
770,229-918,229,918,0.3557800000000001
771,229-919,229,919,0.34131600000000006
772,229-921,229,921,0.31662400000000007
773,229-922,229,922,0.32203200000000004
774,229-923,229,923,0.33000799999999997
775,229-924,229,924,0.33560399999999996
776,229-927,229,927,0.3665400000000001
777,229-928,229,928,0.3650560000000001
778,229-929,229,929,0.37446000000000007
779,229-930,229,930,0.3570920000000001
780,230-901,230,901,0.40396
781,230-902,230,902,0.387208
782,230-903,230,903,0.47376799999999997
783,230-904,230,904,0.40528400000000003
784,230-905,230,905,0.39562
785,230-906,230,906,0.34759600000000007
786,230-907,230,907,0.32588
787,230-909,230,909,0.2646879999999999
788,230-910,230,910,0.267124
