,Well,X,Y,NTG
111,205-903,205,903,0.23525673301811012
112,205-904,205,904,0.22892165968112985
113,205-905,205,905,0.22964329000295167
114,205-906,205,906,0.22903640315228688
115,205-907,205,907,0.23097614105345873
116,205-908,205,908,0.24082290377315102
117,205-909,205,909,0.25987076392224256
118,205-910,205,910,0.2823244984808439
119,205-912,205,912,0.3142116265224077
120,205-913,205,913,0.3187986154778776
121,205-914,205,914,0.3235009263374088
122,205-915,205,915,0.33023925934268955
123,205-917,205,917,0.33254058592773544
124,205-918,205,918,0.33998256002716426
125,205-919,205,919,0.3406103665594773
126,205-920,205,920,0.35448929686052044
127,205-921,205,921,0.36280008442034034
128,205-922,205,922,0.36406332743886893
129,205-924,205,924,0.37235248710209595
130,205-925,205,925,0.3656693084484324
131,205-926,205,926,0.35178742718049494
132,205-928,205,928,0.3282626540473532
133,205-929,205,929,0.31583074510096626
134,205-930,205,930,0.31478488919631376
135,206-901,206,901,0.23559389879040282
136,206-902,206,902,0.23371028905625288
137,206-903,206,903,0.23089516807491153
138,206-904,206,904,0.23545029591732622
139,206-905,206,905,0.22492328391135186
140,206-906,206,906,0.22833298541054614
141,206-907,206,907,0.23070773100432918
142,206-908,206,908,0.24798346579405417
143,206-909,206,909,0.2733336482952355
144,206-910,206,910,0.28630771546375766
145,206-911,206,911,0.29653237043168584
146,206-913,206,913,0.3175505693916834
147,206-915,206,915,0.33424762264823343
148,206-916,206,916,0.3423789103524234
149,206-917,206,917,0.34084687902533367
150,206-918,206,918,0.3419921776152254
151,206-919,206,919,0.3307233990839717
152,206-920,206,920,0.34067256082442515
153,206-921,206,921,0.3455134285809987
154,206-922,206,922,0.35601205198208075
155,206-923,206,923,0.3555910400284354
156,206-924,206,924,0.36240787276768044
157,206-925,206,925,0.3486187084453866
158,206-926,206,926,0.33434264537619734
159,206-927,206,927,0.32411464212923535
160,206-928,206,928,0.31589412024568864
161,206-930,206,930,0.29957461764471416
162,207-901,207,901,0.2528160582130927
163,207-902,207,902,0.2505513475541416
164,207-903,207,903,0.24339825949643498
165,207-904,207,904,0.24091407978400348
166,207-905,207,905,0.23727359630454758
167,207-906,207,906,0.23235152568202766
168,207-908,207,908,0.24525117504529748
169,207-909,207,909,0.27752393549723287
170,207-911,207,911,0.3046414192031227
171,207-913,207,913,0.31750030135233115
172,207-914,207,914,0.33536309660845376
173,207-915,207,915,0.35622503211551326
174,207-916,207,916,0.3579694617764108
175,207-917,207,917,0.3504153246875213
176,207-918,207,918,0.3393039607469128
177,207-920,207,920,0.3352269128031917
178,207-921,207,921,0.3393053234385047
179,207-922,207,922,0.34780794219437794
180,207-923,207,923,0.3392277934390145
181,207-924,207,924,0.3445580131604046
182,207-925,207,925,0.3363933451971145
183,207-926,207,926,0.32354257212403925
184,207-928,207,928,0.3078531835181863
185,207-929,207,929,0.298703452270002
186,208-901,208,901,0.2571561083652842
187,208-902,208,902,0.2557715324653859
188,208-903,208,903,0.25359043417492527
189,208-904,208,904,0.25020308706507394
190,208-905,208,905,0.241902616789607
191,208-906,208,906,0.24004148698144315
192,208-907,208,907,0.2368292337614942
193,208-908,208,908,0.25116853247631665
194,208-909,208,909,0.28353263332734086
195,208-910,208,910,0.2938636646466364
196,208-911,208,911,0.307404558087891
197,208-912,208,912,0.3221465149741234
198,208-913,208,913,0.33909981501829384
199,208-914,208,914,0.36422418232976156
200,208-916,208,916,0.3680779388522566
201,208-917,208,917,0.3625364560321519
202,208-918,208,918,0.3404977929847009
203,208-920,208,920,0.33499755389335667
204,208-921,208,921,0.33443757294259113
205,208-922,208,922,0.3397658776682749
206,208-923,208,923,0.33361370970272
207,208-924,208,924,0.34584097256210317
208,208-926,208,926,0.32897932357787
209,208-927,208,927,0.31518379248759926
210,208-928,208,928,0.3123692694016321
211,208-929,208,929,0.30768292186814494
212,208-930,208,930,0.301995515625042
213,209-901,209,901,0.26989641345229937
214,209-902,209,902,0.2691293480937279
215,209-903,209,903,0.2612621540984774
216,209-904,209,904,0.2586483074523793
217,209-905,209,905,0.2603346279100288
218,209-906,209,906,0.25633361803196614
219,209-907,209,907,0.2500700825337322
220,209-908,209,908,0.2631625937061477
221,209-909,209,909,0.2749883618484926
222,209-910,209,910,0.3086606799235765
223,209-911,209,911,0.33248693446029576
224,209-912,209,912,0.3429035375104699
225,209-913,209,913,0.36289959205115135
226,209-914,209,914,0.3723095936745464
227,209-915,209,915,0.3804313788712391
228,209-917,209,917,0.3768622532859355
229,209-918,209,918,0.3576510036909627
230,209-919,209,919,0.34611994968640863
231,209-920,209,920,0.34521447383778403
232,209-921,209,921,0.33943755926381414
233,209-922,209,922,0.3453290537569594
234,209-923,209,923,0.34259643955948754
235,209-924,209,924,0.34547000630228775
236,209-925,209,925,0.34129099589856676
237,209-926,209,926,0.335299512051431
238,209-927,209,927,0.32368461152597233
239,209-928,209,928,0.32129018535903076
240,209-929,209,929,0.316958544439139
241,209-930,209,930,0.3099348236040506
242,210-901,210,901,0.2763179848642964
243,210-902,210,902,0.27703699391576264
244,210-903,210,903,0.27699531335972094
245,210-904,210,904,0.2789068098488437
246,210-905,210,905,0.2739581025435795
247,210-906,210,906,0.2640410003554232
248,210-907,210,907,0.27283434980903576
249,210-908,210,908,0.2837017804452021
250,210-909,210,909,0.2959262860964862
251,210-910,210,910,0.3117659955841735
252,210-911,210,911,0.32742978928582234
253,210-912,210,912,0.36347530606033257
254,210-913,210,913,0.37248134197033433
255,210-915,210,915,0.3895630191436067
256,210-917,210,917,0.3859093597099553
257,210-918,210,918,0.36624575808148774
258,210-919,210,919,0.36104504165850226
259,210-920,210,920,0.35615277375108184
260,210-921,210,921,0.3449053344268716
261,210-922,210,922,0.3504970050701396
262,210-924,210,924,0.3493341398669187
263,210-925,210,925,0.3447439550908713
264,210-926,210,926,0.33568304618760725
265,210-927,210,927,0.33736503113543403
266,210-928,210,928,0.33472552010196854
267,210-929,210,929,0.32187399150404816
268,210-930,210,930,0.3169832840999121
269,211-901,211,901,0.3031977902392872
270,211-902,211,902,0.30200471507376697
271,211-903,211,903,0.301963610177976
272,211-904,211,904,0.29813756667617075
273,211-905,211,905,0.283717693238459
274,211-906,211,906,0.28266822034527866
275,211-907,211,907,0.2801510802864659
276,211-908,211,908,0.2809419655107452
277,211-909,211,909,0.30212049156607595
278,211-910,211,910,0.3153361191860593
279,211-911,211,911,0.3504430567929121
280,211-912,211,912,0.37022238599033597
281,211-913,211,913,0.3821771112548737
282,211-915,211,915,0.39427206672681603
283,211-916,211,916,0.3967087567851775
284,211-917,211,917,0.3863199027455943
285,211-918,211,918,0.37107608954178734
286,211-920,211,920,0.3454938837582696
287,211-921,211,921,0.3401151349455702
288,211-922,211,922,0.3422483809095789
289,211-923,211,923,0.34596520102579337
290,211-925,211,925,0.3457118480419389
291,211-926,211,926,0.3493993524746987
292,211-929,211,929,0.3300460271888944
293,211-930,211,930,0.3178378036954295
294,212-901,212,901,0.34249283713121437
295,212-902,212,902,0.33846229967689534
296,212-903,212,903,0.32185734586399006
297,212-906,212,906,0.2893152468072153
298,212-907,212,907,0.29658925317284374
299,212-908,212,908,0.2941098249352444
300,212-909,212,909,0.32045642861861073
301,212-910,212,910,0.3208521643561633
302,212-911,212,911,0.3488995427869066
303,212-912,212,912,0.37426352667740237
304,212-913,212,913,0.38497728270307846
305,212-914,212,914,0.3901319829479043
306,212-915,212,915,0.3890095172773006
307,212-916,212,916,0.38775885411180605
308,212-917,212,917,0.38021890181030243
309,212-918,212,918,0.3668454004206089
310,212-919,212,919,0.3579348980487649
311,212-920,212,920,0.34661924059827487
312,212-922,212,922,0.34584383997125184
313,212-923,212,923,0.347647007442129
314,212-924,212,924,0.34086057513322593
315,212-925,212,925,0.3442497547190747
316,212-926,212,926,0.34300954907859826
317,212-927,212,927,0.3450544535671684
318,212-928,212,928,0.33789268553509677
319,212-929,212,929,0.32866080571110357
320,212-930,212,930,0.3262787081267177
321,213-901,213,901,0.3501812006767393
322,213-902,213,902,0.34696928885338274
323,213-903,213,903,0.34327418545318955
324,213-904,213,904,0.33100480154088446
325,213-905,213,905,0.30455144909834136
326,213-906,213,906,0.30119782664308536
327,213-907,213,907,0.30147943475059935
328,213-908,213,908,0.30712956162992017
329,213-909,213,909,0.3224015673025926
330,213-910,213,910,0.3246524753100272
331,213-911,213,911,0.351287707497272
332,213-912,213,912,0.36311892931672735
333,213-913,213,913,0.37895449588016256
334,213-914,213,914,0.3781848563212102
335,213-915,213,915,0.38111685120157907
336,213-916,213,916,0.3798418573955945
337,213-917,213,917,0.3723623342729225
338,213-918,213,918,0.36007439682224845
339,213-919,213,919,0.35786977178672835
340,213-920,213,920,0.349320279442904
341,213-921,213,921,0.3391509567091366
342,213-922,213,922,0.33866223793129413
343,213-923,213,923,0.34142981746819073
344,213-924,213,924,0.32586907879097776
345,213-925,213,925,0.3368651359339331
346,213-926,213,926,0.3329036034244509
347,213-927,213,927,0.333144861690983
348,213-928,213,928,0.3256373078220424
349,213-929,213,929,0.3258626574677947
350,213-930,213,930,0.3231411646336506
351,214-901,214,901,0.36753641175495244
352,214-902,214,902,0.3519813005383526
353,214-903,214,903,0.3527839745876506
354,214-905,214,905,0.3370172079030367
355,214-906,214,906,0.32038119657123026
356,214-907,214,907,0.3150117402885511
357,214-908,214,908,0.3172019437238338
358,214-909,214,909,0.30295811845616094
359,214-910,214,910,0.3143725303928536
360,214-911,214,911,0.3283330904675383
361,214-912,214,912,0.3491743523911638
362,214-913,214,913,0.3709495214133908
363,214-914,214,914,0.3742700512258739
364,214-915,214,915,0.37602881083349204
365,214-916,214,916,0.3709867586681296
366,214-917,214,917,0.3616615236688753
367,214-919,214,919,0.3456357908859586
368,214-920,214,920,0.3369499823662813
369,214-921,214,921,0.3253622719872412
370,214-922,214,922,0.3294369427160626
371,214-923,214,923,0.3175341780915459
372,214-924,214,924,0.3114421059633827
373,214-925,214,925,0.31262178535526947
374,214-926,214,926,0.3174791891068248
375,214-927,214,927,0.3195877117829212
376,214-928,214,928,0.3248430985303316
377,214-929,214,929,0.3212244977309468
378,214-930,214,930,0.3165065337080321
379,215-901,215,901,0.3691218971015696
380,215-902,215,902,0.36233452439038966
381,215-903,215,903,0.35633063031481566
382,215-904,215,904,0.35793130809552864
383,215-905,215,905,0.34473481557219393
384,215-906,215,906,0.3249200152889112
385,215-907,215,907,0.30677100559834497
386,215-908,215,908,0.2969477311765769
387,215-909,215,909,0.30682849174656346
388,215-911,215,911,0.3210445571168862
389,215-912,215,912,0.3404423798488138
390,215-914,215,914,0.36204004182276256
391,215-915,215,915,0.35610367820836325
392,215-917,215,917,0.35709721844741915
393,215-918,215,918,0.3508043010561718
394,215-919,215,919,0.3481255149033307
395,215-920,215,920,0.3382062225591553
396,215-922,215,922,0.30260899095120203
397,215-923,215,923,0.2991802301117281
398,215-924,215,924,0.2985143375428031
399,215-925,215,925,0.29518089991759283
400,215-926,215,926,0.2968935968443178
401,215-927,215,927,0.3149030713020114
402,215-929,215,929,0.32064445345224696
403,216-901,216,901,0.38280873001501664
404,216-903,216,903,0.3611348245800575
405,216-904,216,904,0.36630332745215577
406,216-905,216,905,0.35353007062550307
407,216-906,216,906,0.34048437554663324
408,216-907,216,907,0.30421233474660775
409,216-909,216,909,0.3041249810886273
410,216-910,216,910,0.3126869562726046
411,216-911,216,911,0.3172830496027862
412,216-912,216,912,0.33192717653695963
413,216-913,216,913,0.34222600142222226
414,216-914,216,914,0.3487180606861228
415,216-915,216,915,0.35787675804306285
416,216-916,216,916,0.3560803414236597
417,216-918,216,918,0.3544774439065007
418,216-919,216,919,0.35433393689674686
419,216-921,216,921,0.31850265450219395
420,216-922,216,922,0.29990259953190873
421,216-923,216,923,0.2903173920700039
422,216-924,216,924,0.2878210375652418
423,216-925,216,925,0.2780066360045919
424,216-926,216,926,0.29059502619541544
425,216-928,216,928,0.31056468720077274
426,216-929,216,929,0.3207407908265353
427,216-930,216,930,0.3206826544495946
428,217-901,217,901,0.39663508596731806
429,217-902,217,902,0.3929815126591352
430,217-903,217,903,0.4008218159803094
431,217-904,217,904,0.3932325218316548
432,217-905,217,905,0.38376295469640437
433,217-906,217,906,0.36490319819432326
434,217-907,217,907,0.3302331762248758
435,217-908,217,908,0.31559375402680023
436,217-909,217,909,0.3075203024243033
437,217-910,217,910,0.3104841536224276
438,217-911,217,911,0.3160583438929552
439,217-912,217,912,0.317862128271249
440,217-913,217,913,0.3272837321776192
441,217-914,217,914,0.3394836815856655
442,217-915,217,915,0.3548627852046313
443,217-916,217,916,0.36169786254887815
444,217-917,217,917,0.3517118732081086
445,217-918,217,918,0.3538320739757887
446,217-919,217,919,0.34185380693678286
447,217-920,217,920,0.33282254338338507
448,217-921,217,921,0.31595248542558696
449,217-923,217,923,0.2873333146505391
450,217-924,217,924,0.28320462933690355
451,217-925,217,925,0.27484159059475605
452,217-927,217,927,0.2989633886650556
453,217-928,217,928,0.30890894066968216
454,217-929,217,929,0.31664864097339285
455,217-930,217,930,0.3281051012417858
456,218-901,218,901,0.4111080057902417
457,218-902,218,902,0.4152392304365777
458,218-903,218,903,0.41662202646150776
459,218-904,218,904,0.418238649401
460,218-906,218,906,0.3742112996005769
461,218-907,218,907,0.34595559462565856
462,218-908,218,908,0.3188537867157959
463,218-909,218,909,0.3076905064998683
464,218-910,218,910,0.30872979925765914
465,218-911,218,911,0.30704272441846875
466,218-912,218,912,0.31134077493094603
467,218-913,218,913,0.3168256379309054
468,218-914,218,914,0.3322649427626128
469,218-915,218,915,0.3550204877719538
470,218-916,218,916,0.3598654936921553
471,218-917,218,917,0.36320921791214783
472,218-918,218,918,0.35150734487968116
473,218-919,218,919,0.33651786408136136
474,218-920,218,920,0.3190784830414733
475,218-921,218,921,0.30464738527088653
476,218-922,218,922,0.2906934321215701
477,218-923,218,923,0.27949128295483805
478,218-924,218,924,0.26871734778589634
479,218-925,218,925,0.26926888409013555
480,218-926,218,926,0.2836459537017316
481,218-927,218,927,0.30306134008230484
482,218-928,218,928,0.31101824578988435
483,219-901,219,901,0.4217827157947056
484,219-904,219,904,0.4199696835034219
485,219-905,219,905,0.39580207961798514
486,219-906,219,906,0.3726839139266471
487,219-908,219,908,0.31906708725838734
488,219-910,219,910,0.30365064216912907
489,219-911,219,911,0.31354271381965476
490,219-912,219,912,0.3077754144960875
491,219-914,219,914,0.33165006469949054
492,219-915,219,915,0.3510589625708797
493,219-916,219,916,0.3614610258051153
494,219-917,219,917,0.35395780921879655
495,219-918,219,918,0.3509390710457209
496,219-919,219,919,0.3206722537394424
497,219-920,219,920,0.3141131374621132
498,219-921,219,921,0.2987443060612947
499,219-922,219,922,0.2867423415464588
500,219-923,219,923,0.26540396629354945
501,219-925,219,925,0.272021301071243
502,219-926,219,926,0.28678514990173587
503,219-927,219,927,0.3020731360698354
504,219-928,219,928,0.31537349313041485
505,219-929,219,929,0.33102069260352046
506,220-901,220,901,0.419728881400008
507,220-902,220,902,0.4200653562549687
508,220-903,220,903,0.419646399476372
509,220-904,220,904,0.4153753578941417
510,220-905,220,905,0.401565752381736
511,220-906,220,906,0.377352784759328
512,220-907,220,907,0.3497638029025474
513,220-908,220,908,0.32966398372607725
514,220-909,220,909,0.3037519004491238
515,220-910,220,910,0.30507200866597406
516,220-911,220,911,0.3054846718264737
517,220-912,220,912,0.32362649801444293
518,220-913,220,913,0.32933116524313905
519,220-914,220,914,0.33911021342611897
520,220-915,220,915,0.35121863820129506
521,220-916,220,916,0.35587867387142946
522,220-917,220,917,0.35743014238188614
523,220-918,220,918,0.34788472456363034
524,220-919,220,919,0.32435355305147756
525,220-920,220,920,0.30092297061244805
526,220-921,220,921,0.28349600672404396
527,220-922,220,922,0.26769427402287466
528,220-924,220,924,0.2631205862007398
529,220-925,220,925,0.2765066040240089
530,220-926,220,926,0.28778892887744956
531,220-927,220,927,0.296177949006367
532,220-928,220,928,0.3146124319774078
533,220-929,220,929,0.32940535237407725
534,220-930,220,930,0.3376900695960866
535,221-903,221,903,0.41233050052779957
536,221-904,221,904,0.40858835813946925
537,221-905,221,905,0.4023404825472292
538,221-906,221,906,0.37666359239479835
539,221-907,221,907,0.3585484588767778
540,221-908,221,908,0.3242937221877413
541,221-909,221,909,0.3222084830343358
542,221-910,221,910,0.31429941885624346
543,221-911,221,911,0.31649516634819164
544,221-912,221,912,0.32725738535223897
545,221-913,221,913,0.33575379328964094
546,221-914,221,914,0.34685282035812065
547,221-915,221,915,0.35140948922237875
548,221-916,221,916,0.3586951563456013
549,221-917,221,917,0.35073094344519884
550,221-918,221,918,0.3442745701940413
551,221-919,221,919,0.31637657423947324
552,221-920,221,920,0.3021488752065956
553,221-921,221,921,0.2820926813619775
554,221-922,221,922,0.2766543198708822
555,221-923,221,923,0.26905917620415976
556,221-924,221,924,0.26314063526442766
557,221-925,221,925,0.2705163157287023
558,221-926,221,926,0.2898078974715394
559,221-927,221,927,0.29742112287436645
560,221-928,221,928,0.3118064566559281
561,221-929,221,929,0.3325789844568959
562,221-930,221,930,0.3340343668190726
563,222-901,222,901,0.42242015209355677
564,222-902,222,902,0.4126414005393114
565,222-903,222,903,0.4079547836022165
566,222-904,222,904,0.4025367327064266
567,222-905,222,905,0.3962855066026056
568,222-906,222,906,0.36652603464860767
569,222-907,222,907,0.3478631983313011
570,222-908,222,908,0.32922756523703345
571,222-909,222,909,0.31123571277967343
572,222-910,222,910,0.31910163826294025
573,222-911,222,911,0.32073179049108674
574,222-912,222,912,0.3270179426619543
575,222-913,222,913,0.33467916433564127
576,222-914,222,914,0.3500401804962343
577,222-916,222,916,0.35017889831321247
578,222-918,222,918,0.32910673162990334
579,222-919,222,919,0.3164020020343702
580,222-920,222,920,0.29157551718649405
581,222-921,222,921,0.283765366507487
582,222-922,222,922,0.28304801540168895
583,222-923,222,923,0.26692616867166075
584,222-924,222,924,0.2684323531344082
585,222-925,222,925,0.2748358890818771
586,222-926,222,926,0.2830998065145334
587,222-927,222,927,0.29909766432928886
588,222-928,222,928,0.3332569085130056
589,222-929,222,929,0.32938229224637716
590,222-930,222,930,0.32487443227923424
591,223-901,223,901,0.4088711386658852
592,223-902,223,902,0.40640280171128035
593,223-903,223,903,0.40477468509967646
594,223-904,223,904,0.39113885579274665
595,223-906,223,906,0.35312582202732545
596,223-907,223,907,0.32381515984163195
597,223-908,223,908,0.31964907989953406
598,223-909,223,909,0.31620314783495856
599,223-910,223,910,0.31007371714687143
600,223-911,223,911,0.316505669241773
601,223-912,223,912,0.33474743793018136
602,223-913,223,913,0.34967810817919887
603,223-914,223,914,0.3552484996118949
604,223-915,223,915,0.35418036637859657
605,223-916,223,916,0.34785108974570883
606,223-917,223,917,0.33873277607587077
607,223-918,223,918,0.3277489746665098
608,223-919,223,919,0.3162896932634679
609,223-920,223,920,0.2962349197615748
610,223-921,223,921,0.2810747747166906
611,223-922,223,922,0.2755055441120815
612,223-923,223,923,0.27918817332427104
613,223-924,223,924,0.2891423590501625
614,223-925,223,925,0.2954716043446962
615,223-926,223,926,0.30472951613477584
616,223-927,223,927,0.3179354223913419
617,223-928,223,928,0.33135529945702547
618,223-929,223,929,0.32431684427319846
619,224-901,224,901,0.40429466706576106
620,224-902,224,902,0.40198060002477376
621,224-903,224,903,0.3898377019282012
622,224-904,224,904,0.3855248639384503
623,224-905,224,905,0.3503397839934908
624,224-906,224,906,0.3387117309286343
625,224-908,224,908,0.32114389032511814
626,224-909,224,909,0.3213674797693869
627,224-910,224,910,0.3302705745063603
628,224-911,224,911,0.3353224325051466
629,224-912,224,912,0.3397392467065037
630,224-913,224,913,0.3436955365341509
631,224-914,224,914,0.3505428088972448
632,224-916,224,916,0.34181854659625627
633,224-917,224,917,0.33812071078136047
634,224-918,224,918,0.3222305751381144
635,224-919,224,919,0.3113847542510003
636,224-920,224,920,0.29768205065674513
637,224-921,224,921,0.275245725270058
638,224-922,224,922,0.28220076065439137
639,224-923,224,923,0.28322153469959715
640,224-924,224,924,0.28946842447771975
641,224-925,224,925,0.31444308078165145
642,224-926,224,926,0.3224750311828686
643,224-927,224,927,0.33139643539780045
644,224-928,224,928,0.3353186156492212
645,224-929,224,929,0.3312779156131089
646,224-930,224,930,0.3273537976761283
647,225-901,225,901,0.4003273476248353
648,225-902,225,902,0.39015235744717236
649,225-903,225,903,0.3777096850947206
650,225-904,225,904,0.37366133342925256
651,225-905,225,905,0.3431705982680511
652,225-906,225,906,0.3254997439396525
653,225-907,225,907,0.32290977109203817
654,225-909,225,909,0.3167863305305484
655,225-910,225,910,0.32466649254701424
656,225-911,225,911,0.3262671551253352
657,225-912,225,912,0.3396066371058063
658,225-913,225,913,0.3470749964492949
659,225-914,225,914,0.3496660249579661
660,225-915,225,915,0.3412686344084881
661,225-917,225,917,0.3321419261300866
662,225-918,225,918,0.3219200407945219
663,225-919,225,919,0.3121407215142995
664,225-920,225,920,0.28634707469873855
665,225-923,225,923,0.29579636651988145
666,225-924,225,924,0.3207751041029383
667,225-925,225,925,0.32877498780932624
668,225-926,225,926,0.3344570647636012
669,225-927,225,927,0.33251923989586796
670,225-929,225,929,0.3449599073282813
671,225-930,225,930,0.3447744965822491
672,226-901,226,901,0.390683250746271
673,226-902,226,902,0.3784353415590208
674,226-903,226,903,0.3761783075071459
675,226-904,226,904,0.347970292203331
676,226-905,226,905,0.3410261827203393
677,226-906,226,906,0.3211310117644014
678,226-907,226,907,0.3175437297515013
679,226-908,226,908,0.3144824500350298
680,226-910,226,910,0.31106055238270586
681,226-911,226,911,0.32324142715865395
682,226-912,226,912,0.34159229318254425
683,226-913,226,913,0.3452942531295095
684,226-914,226,914,0.34766908856467366
685,226-915,226,915,0.3413347873908381
686,226-916,226,916,0.3394189620367486
687,226-917,226,917,0.3322613878310018
688,226-918,226,918,0.32020236869778745
689,226-919,226,919,0.31010758760234736
690,226-920,226,920,0.3001622359696902
691,226-921,226,921,0.29079340703981066
692,226-922,226,922,0.2998315237262937
693,226-923,226,923,0.3095614711772214
694,226-924,226,924,0.31863490120026733
695,226-925,226,925,0.3322418133224536
696,226-927,226,927,0.337943763347369
697,226-930,226,930,0.35231758734908786
698,227-901,227,901,0.38784309362306163
699,227-903,227,903,0.35634352700576943
700,227-904,227,904,0.34665076199125594
701,227-905,227,905,0.3405745494974382
702,227-906,227,906,0.3173353445273155
703,227-907,227,907,0.3132210712542765
704,227-908,227,908,0.3105193236723795
705,227-910,227,910,0.3055177078452494
706,227-911,227,911,0.32235878534805495
707,227-912,227,912,0.3437450826347067
708,227-913,227,913,0.3423832749510251
709,227-914,227,914,0.34363843744414146
710,227-915,227,915,0.3524266608906134
711,227-916,227,916,0.34465314230537003
712,227-917,227,917,0.3281330364016369
713,227-918,227,918,0.31826718877163074
714,227-919,227,919,0.31492406021844715
715,227-920,227,920,0.31236751426968895
716,227-921,227,921,0.31185191670617557
717,227-922,227,922,0.31398375212379204
718,227-923,227,923,0.3201941474071348
719,227-924,227,924,0.3230038818414888
720,227-925,227,925,0.33842851553689873
721,227-926,227,926,0.34471075074992485
722,227-927,227,927,0.3457921692558603
723,227-928,227,928,0.3489442647074204
724,227-929,227,929,0.3520128147309913
725,227-930,227,930,0.34740330525221713
726,228-902,228,902,0.37703154464110167
727,228-903,228,903,0.35636042274138374
728,228-904,228,904,0.3454481598403354
729,228-905,228,905,0.3249115579796095
730,228-906,228,906,0.31727061918346217
731,228-907,228,907,0.3057679351181483
732,228-909,228,909,0.3036745779178357
733,228-910,228,910,0.3063156876473937
734,228-911,228,911,0.32544647020199746
735,228-913,228,913,0.3419519456169213
736,228-914,228,914,0.33281007308410265
