,Well,X,Y,NTG
118,205-910,205,910,0.30622000000000005
119,205-912,205,912,0.32848
120,205-913,205,913,0.32848
121,205-914,205,914,0.35616000000000003
122,205-915,205,915,0.35616000000000003
123,205-917,205,917,0.36392
124,205-918,205,918,0.37936000000000003
125,205-919,205,919,0.3849
126,205-920,205,920,0.38414000000000004
127,205-921,205,921,0.37748
128,205-922,205,922,0.37748
129,205-924,205,924,0.36702
130,205-925,205,925,0.36702
131,205-926,205,926,0.35028
132,205-928,205,928,0.3154
133,205-929,205,929,0.3154
134,205-930,205,930,0.31744
135,206-901,206,901,0.23876
136,206-902,206,902,0.23876
137,206-903,206,903,0.23876
138,206-904,206,904,0.23876
139,206-905,206,905,0.26286
140,206-906,206,906,0.26286
141,206-907,206,907,0.26286
142,206-908,206,908,0.26286
143,206-909,206,909,0.26286000000000004
144,206-910,206,910,0.30622000000000005
145,206-911,206,911,0.30622000000000005
146,206-913,206,913,0.32848
147,206-915,206,915,0.35616000000000003
148,206-916,206,916,0.35616000000000003
149,206-917,206,917,0.35616000000000003
150,206-918,206,918,0.38489999999999996
151,206-919,206,919,0.3849
152,206-920,206,920,0.3849
153,206-921,206,921,0.38414000000000004
154,206-922,206,922,0.37748
155,206-923,206,923,0.37748
156,206-924,206,924,0.36702
157,206-925,206,925,0.34843999999999997
158,206-926,206,926,0.3154
159,206-927,206,927,0.3154
160,206-928,206,928,0.31744
161,206-930,206,930,0.31744
162,207-901,207,901,0.23876
163,207-902,207,902,0.23876
164,207-903,207,903,0.23876
165,207-904,207,904,0.23876
166,207-905,207,905,0.25288
167,207-906,207,906,0.25288
168,207-908,207,908,0.25288000000000005
169,207-909,207,909,0.27876
170,207-911,207,911,0.30622000000000005
171,207-913,207,913,0.35616000000000003
172,207-914,207,914,0.35616000000000003
173,207-915,207,915,0.35616000000000003
174,207-916,207,916,0.35616000000000003
175,207-917,207,917,0.35229999999999995
176,207-918,207,918,0.36688
177,207-920,207,920,0.36688
178,207-921,207,921,0.36428000000000005
179,207-922,207,922,0.36428000000000005
180,207-923,207,923,0.35762
181,207-924,207,924,0.33093999999999996
182,207-925,207,925,0.3375
183,207-926,207,926,0.31958000000000003
184,207-928,207,928,0.31744
185,207-929,207,929,0.31744
186,208-901,208,901,0.27681999999999995
187,208-902,208,902,0.23876
188,208-903,208,903,0.23876
189,208-904,208,904,0.23876
190,208-905,208,905,0.23876
191,208-906,208,906,0.25288
192,208-907,208,907,0.25288
193,208-908,208,908,0.25288
194,208-909,208,909,0.25288
195,208-910,208,910,0.29942
196,208-911,208,911,0.29942
197,208-912,208,912,0.34064
198,208-913,208,913,0.35616000000000003
199,208-914,208,914,0.35616000000000003
200,208-916,208,916,0.35144000000000003
201,208-917,208,917,0.35144
202,208-918,208,918,0.36688
203,208-920,208,920,0.36688
204,208-921,208,921,0.36688
205,208-922,208,922,0.34986
206,208-923,208,923,0.34506
207,208-924,208,924,0.35162
208,208-926,208,926,0.32162
209,208-927,208,927,0.32161999999999996
210,208-928,208,928,0.32161999999999996
211,208-929,208,929,0.32161999999999996
212,208-930,208,930,0.32161999999999996
213,209-901,209,901,0.27681999999999995
214,209-902,209,902,0.27681999999999995
215,209-903,209,903,0.27681999999999995
216,209-904,209,904,0.23876
217,209-905,209,905,0.23876
218,209-906,209,906,0.25288
219,209-907,209,907,0.25288
220,209-908,209,908,0.25288
221,209-909,209,909,0.25288
222,209-910,209,910,0.29942
223,209-911,209,911,0.29746
224,209-912,209,912,0.35012
225,209-913,209,913,0.34618000000000004
226,209-914,209,914,0.35172000000000003
227,209-915,209,915,0.35172000000000003
228,209-917,209,917,0.35144
229,209-918,209,918,0.3663
230,209-919,209,919,0.36688
231,209-920,209,920,0.36688
232,209-921,209,921,0.36688
233,209-922,209,922,0.35172
234,209-923,209,923,0.35172
235,209-924,209,924,0.35162
236,209-925,209,925,0.3375
237,209-926,209,926,0.32162
238,209-927,209,927,0.32162
239,209-928,209,928,0.32162
240,209-929,209,929,0.32162
241,209-930,209,930,0.32162
242,210-901,210,901,0.3181999999999999
243,210-902,210,902,0.27681999999999995
244,210-903,210,903,0.27681999999999995
245,210-904,210,904,0.24808
246,210-905,210,905,0.24808
247,210-906,210,906,0.25092
248,210-907,210,907,0.25092
249,210-908,210,908,0.25092
250,210-909,210,909,0.29745999999999995
251,210-910,210,910,0.29746
252,210-911,210,911,0.29746
253,210-912,210,912,0.35012
254,210-913,210,913,0.35012
255,210-915,210,915,0.35172000000000003
256,210-917,210,917,0.3663
257,210-918,210,918,0.3663
258,210-919,210,919,0.3663
259,210-920,210,920,0.36688
260,210-921,210,921,0.36688
261,210-922,210,922,0.3517199999999999
262,210-924,210,924,0.35828000000000004
263,210-925,210,925,0.35162
264,210-926,210,926,0.32162
265,210-927,210,927,0.32162
266,210-928,210,928,0.32162
267,210-929,210,929,0.30862
268,210-930,210,930,0.30862
269,211-901,211,901,0.35658
270,211-902,211,902,0.31623999999999997
271,211-903,211,903,0.31520000000000004
272,211-904,211,904,0.28897999999999996
273,211-905,211,905,0.28898
274,211-906,211,906,0.30032000000000003
275,211-907,211,907,0.30032
276,211-908,211,908,0.30032
277,211-909,211,909,0.29745999999999995
278,211-910,211,910,0.29745999999999995
279,211-911,211,911,0.29746
280,211-912,211,912,0.32048
281,211-913,211,913,0.35012
282,211-915,211,915,0.36344000000000004
283,211-916,211,916,0.37436
284,211-917,211,917,0.3663
285,211-918,211,918,0.3663
286,211-920,211,920,0.38024
287,211-921,211,921,0.38023999999999997
288,211-922,211,922,0.36507999999999996
289,211-923,211,923,0.35375999999999996
290,211-925,211,925,0.36102
291,211-926,211,926,0.32274
292,211-929,211,929,0.30862
293,211-930,211,930,0.30862
294,212-901,212,901,0.36312
295,212-902,212,902,0.36312
296,212-903,212,903,0.36312
297,212-906,212,906,0.31464
298,212-907,212,907,0.31464
299,212-908,212,908,0.30032
300,212-909,212,909,0.30032
301,212-910,212,910,0.29745999999999995
302,212-911,212,911,0.32048
303,212-912,212,912,0.32048
304,212-913,212,913,0.34792
305,212-914,212,914,0.37276
306,212-915,212,915,0.37276000000000004
307,212-916,212,916,0.37802
308,212-917,212,917,0.37802
309,212-918,212,918,0.37802
310,212-919,212,919,0.38418
311,212-920,212,920,0.39196
312,212-922,212,922,0.36056
313,212-923,212,923,0.37163999999999997
314,212-924,212,924,0.34924000000000005
315,212-925,212,925,0.32958000000000004
316,212-926,212,926,0.32958000000000004
317,212-927,212,927,0.32274
318,212-928,212,928,0.30862
319,212-929,212,929,0.30862
320,212-930,212,930,0.30862
321,213-901,213,901,0.36312
322,213-902,213,902,0.36312
323,213-903,213,903,0.36312
324,213-904,213,904,0.33586
325,213-905,213,905,0.33586
326,213-906,213,906,0.31464
327,213-907,213,907,0.31464
328,213-908,213,908,0.31464
329,213-909,213,909,0.31464
330,213-910,213,910,0.27712
331,213-911,213,911,0.31232000000000004
332,213-912,213,912,0.34312
333,213-913,213,913,0.34312
334,213-914,213,914,0.37276
335,213-915,213,915,0.37276
336,213-916,213,916,0.39224
337,213-917,213,917,0.37801999999999997
338,213-918,213,918,0.37161999999999995
339,213-919,213,919,0.37162
340,213-920,213,920,0.36316000000000004
341,213-921,213,921,0.36316000000000004
342,213-922,213,922,0.36056
343,213-923,213,923,0.36056
344,213-924,213,924,0.35319999999999996
345,213-925,213,925,0.32958000000000004
346,213-926,213,926,0.32958000000000004
347,213-927,213,927,0.32958000000000004
348,213-928,213,928,0.3338
349,213-929,213,929,0.3338
350,213-930,213,930,0.3338
351,214-901,214,901,0.36312
352,214-902,214,902,0.36312
353,214-903,214,903,0.36312
354,214-905,214,905,0.33586
355,214-906,214,906,0.31464
356,214-907,214,907,0.31464
357,214-908,214,908,0.31464
358,214-909,214,909,0.31464
359,214-910,214,910,0.2813
360,214-911,214,911,0.31264
361,214-912,214,912,0.31264
362,214-913,214,913,0.35263999999999995
363,214-914,214,914,0.35263999999999995
364,214-915,214,915,0.37276
365,214-916,214,916,0.39224
366,214-917,214,917,0.39224
367,214-919,214,919,0.37162
368,214-920,214,920,0.36316
369,214-921,214,921,0.36316000000000004
370,214-922,214,922,0.36316000000000004
371,214-923,214,923,0.36056
372,214-924,214,924,0.3532
373,214-925,214,925,0.32958
374,214-926,214,926,0.32958000000000004
375,214-927,214,927,0.34063999999999994
376,214-928,214,928,0.34064
377,214-929,214,929,0.3338
378,214-930,214,930,0.3338
379,215-901,215,901,0.36312
380,215-902,215,902,0.36312
381,215-903,215,903,0.36312
382,215-904,215,904,0.36312
383,215-905,215,905,0.34086
384,215-906,215,906,0.31464
385,215-907,215,907,0.31464
386,215-908,215,908,0.31464000000000003
387,215-909,215,909,0.31464000000000003
388,215-911,215,911,0.30432
389,215-912,215,912,0.31264
390,215-914,215,914,0.35263999999999995
391,215-915,215,915,0.34624
392,215-917,215,917,0.37161999999999995
393,215-918,215,918,0.37161999999999995
394,215-919,215,919,0.35318
395,215-920,215,920,0.35318
396,215-922,215,922,0.36316000000000004
397,215-923,215,923,0.36056
398,215-924,215,924,0.3532
399,215-925,215,925,0.32958
400,215-926,215,926,0.34063999999999994
401,215-927,215,927,0.34064
402,215-929,215,929,0.34064
403,216-901,216,901,0.38224
404,216-903,216,903,0.36312
405,216-904,216,904,0.36312
406,216-905,216,905,0.34086000000000005
407,216-906,216,906,0.31464000000000003
408,216-907,216,907,0.31464000000000003
409,216-909,216,909,0.32752
410,216-910,216,910,0.32752
411,216-911,216,911,0.30432000000000003
412,216-912,216,912,0.31264
413,216-913,216,913,0.31264
414,216-914,216,914,0.34624
415,216-915,216,915,0.34624
416,216-916,216,916,0.36175999999999997
417,216-918,216,918,0.35318
418,216-919,216,919,0.35318
419,216-921,216,921,0.35318
420,216-922,216,922,0.36316
421,216-923,216,923,0.35835999999999996
422,216-924,216,924,0.34090000000000004
423,216-925,216,925,0.3409
424,216-926,216,926,0.34063999999999994
425,216-928,216,928,0.34064
426,216-929,216,929,0.34064
427,216-930,216,930,0.33696000000000004
428,217-901,217,901,0.38224
429,217-902,217,902,0.38224
430,217-903,217,903,0.38560000000000005
431,217-904,217,904,0.38559999999999994
432,217-905,217,905,0.3856
433,217-906,217,906,0.35834
434,217-907,217,907,0.35834
435,217-908,217,908,0.32752
436,217-909,217,909,0.32752
437,217-910,217,910,0.32752
438,217-911,217,911,0.30432000000000003
439,217-912,217,912,0.31264
440,217-913,217,913,0.31264
441,217-914,217,914,0.34624
442,217-915,217,915,0.34624
443,217-916,217,916,0.34331999999999996
444,217-917,217,917,0.34331999999999996
445,217-918,217,918,0.34332
446,217-919,217,919,0.35318
447,217-920,217,920,0.35318
448,217-921,217,921,0.35318
449,217-923,217,923,0.35835999999999996
450,217-924,217,924,0.34650000000000003
451,217-925,217,925,0.35195999999999994
452,217-927,217,927,0.34063999999999994
453,217-928,217,928,0.34063999999999994
454,217-929,217,929,0.33696000000000004
455,217-930,217,930,0.33696000000000004
456,218-901,218,901,0.38224
457,218-902,218,902,0.38560000000000005
458,218-903,218,903,0.38560000000000005
459,218-904,218,904,0.38559999999999994
460,218-906,218,906,0.3856
461,218-907,218,907,0.35834
462,218-908,218,908,0.32752
463,218-909,218,909,0.32752
464,218-910,218,910,0.32752
465,218-911,218,911,0.30432000000000003
466,218-912,218,912,0.30432
467,218-913,218,913,0.31264
468,218-914,218,914,0.33975999999999995
469,218-915,218,915,0.34624
470,218-916,218,916,0.34331999999999996
471,218-917,218,917,0.34331999999999996
472,218-918,218,918,0.34332
473,218-919,218,919,0.34332
474,218-920,218,920,0.35318
475,218-921,218,921,0.35318
476,218-922,218,922,0.35318
477,218-923,218,923,0.36395999999999995
478,218-924,218,924,0.34650000000000003
479,218-925,218,925,0.33464
480,218-926,218,926,0.33464
481,218-927,218,927,0.32588
482,218-928,218,928,0.32332
483,219-901,219,901,0.38560000000000005
484,219-904,219,904,0.38559999999999994
485,219-905,219,905,0.38560000000000005
486,219-906,219,906,0.3856
487,219-908,219,908,0.32752
488,219-910,219,910,0.32752
489,219-911,219,911,0.32752
490,219-912,219,912,0.30432000000000003
491,219-914,219,914,0.33975999999999995
492,219-915,219,915,0.35923999999999995
493,219-916,219,916,0.35923999999999995
494,219-917,219,917,0.34331999999999996
495,219-918,219,918,0.34332
496,219-919,219,919,0.34332
497,219-920,219,920,0.33314
498,219-921,219,921,0.33314
499,219-922,219,922,0.33286
500,219-923,219,923,0.34391999999999995
501,219-925,219,925,0.33464
502,219-926,219,926,0.33464
503,219-927,219,927,0.31864000000000003
504,219-928,219,928,0.31864000000000003
505,219-929,219,929,0.31864000000000003
506,220-901,220,901,0.40994
507,220-902,220,902,0.40046
508,220-903,220,903,0.40046
509,220-904,220,904,0.4004599999999999
510,220-905,220,905,0.40046
511,220-906,220,906,0.40046
512,220-907,220,907,0.35908
513,220-908,220,908,0.32826000000000005
514,220-909,220,909,0.32826
515,220-910,220,910,0.29952
516,220-911,220,911,0.29952
517,220-912,220,912,0.31178000000000006
518,220-913,220,913,0.33976
519,220-914,220,914,0.33888
520,220-915,220,915,0.33888
521,220-916,220,916,0.33888
522,220-917,220,917,0.35924
523,220-918,220,918,0.35078
524,220-919,220,919,0.34059999999999996
525,220-920,220,920,0.33314
526,220-921,220,921,0.33314
527,220-922,220,922,0.33108
528,220-924,220,924,0.33408000000000004
529,220-925,220,925,0.34226
530,220-926,220,926,0.31864000000000003
531,220-927,220,927,0.31864000000000003
532,220-928,220,928,0.31864000000000003
533,220-929,220,929,0.31864000000000003
534,220-930,220,930,0.31864000000000003
535,221-903,221,903,0.40046
536,221-904,221,904,0.40046
537,221-905,221,905,0.40046
538,221-906,221,906,0.40046
539,221-907,221,907,0.35907999999999995
540,221-908,221,908,0.32825999999999994
541,221-909,221,909,0.32826
542,221-910,221,910,0.32826
543,221-911,221,911,0.31252
544,221-912,221,912,0.32576000000000005
545,221-913,221,913,0.33834000000000003
546,221-914,221,914,0.33888
547,221-915,221,915,0.33888
548,221-916,221,916,0.33888
549,221-917,221,917,0.31856
550,221-918,221,918,0.31856
551,221-919,221,919,0.32639999999999997
552,221-920,221,920,0.32672
553,221-921,221,921,0.32672
554,221-922,221,922,0.33108
555,221-923,221,923,0.31116
556,221-924,221,924,0.308
557,221-925,221,925,0.308
558,221-926,221,926,0.308
559,221-927,221,927,0.31864000000000003
560,221-928,221,928,0.31864000000000003
561,221-929,221,929,0.31864000000000003
562,221-930,221,930,0.31864000000000003
563,222-901,222,901,0.40568
564,222-902,222,902,0.40568
565,222-903,222,903,0.40046
566,222-904,222,904,0.40046
567,222-905,222,905,0.40046
568,222-906,222,906,0.40046
569,222-907,222,907,0.36626
570,222-908,222,908,0.33544
571,222-909,222,909,0.33544
572,222-910,222,910,0.3197
573,222-911,222,911,0.3197
574,222-912,222,912,0.32576
575,222-913,222,913,0.31382000000000004
576,222-914,222,914,0.3264
577,222-916,222,916,0.31856
578,222-918,222,918,0.31856
579,222-919,222,919,0.32639999999999997
580,222-920,222,920,0.32639999999999997
581,222-921,222,921,0.32639999999999997
582,222-922,222,922,0.31688
583,222-923,222,923,0.31116
584,222-924,222,924,0.308
585,222-925,222,925,0.30800000000000005
586,222-926,222,926,0.308
587,222-927,222,927,0.308
588,222-928,222,928,0.30678
589,222-929,222,929,0.33454
590,222-930,222,930,0.33454
591,223-901,223,901,0.40568
592,223-902,223,902,0.40568
593,223-903,223,903,0.40568
594,223-904,223,904,0.38194
595,223-906,223,906,0.36626
596,223-907,223,907,0.36626
597,223-908,223,908,0.33544
598,223-909,223,909,0.3197
599,223-910,223,910,0.3197
600,223-911,223,911,0.31382000000000004
601,223-912,223,912,0.31382000000000004
602,223-913,223,913,0.31382
603,223-914,223,914,0.31382
604,223-915,223,915,0.2983
605,223-916,223,916,0.31856
606,223-917,223,917,0.31116
607,223-918,223,918,0.31116
608,223-919,223,919,0.31284
609,223-920,223,920,0.31284
610,223-921,223,921,0.3104
611,223-922,223,922,0.30332000000000003
612,223-923,223,923,0.31718
613,223-924,223,924,0.30466000000000004
614,223-925,223,925,0.32389999999999997
615,223-926,223,926,0.3239
616,223-927,223,927,0.32389999999999997
617,223-928,223,928,0.32389999999999997
618,223-929,223,929,0.3402
619,224-901,224,901,0.40568
620,224-902,224,902,0.40568
621,224-903,224,903,0.40568
622,224-904,224,904,0.38194
623,224-905,224,905,0.34774000000000005
624,224-906,224,906,0.34774000000000005
625,224-908,224,908,0.32877999999999996
626,224-909,224,909,0.31304
627,224-910,224,910,0.3197
628,224-911,224,911,0.31382000000000004
629,224-912,224,912,0.31382000000000004
630,224-913,224,913,0.31382
631,224-914,224,914,0.31382
632,224-916,224,916,0.31116
633,224-917,224,917,0.31116
634,224-918,224,918,0.31474
635,224-919,224,919,0.31474
636,224-920,224,920,0.31474
637,224-921,224,921,0.31924
638,224-922,224,922,0.31922
639,224-923,224,923,0.31908000000000003
640,224-924,224,924,0.3135
641,224-925,224,925,0.32389999999999997
642,224-926,224,926,0.32389999999999997
643,224-927,224,927,0.32389999999999997
644,224-928,224,928,0.32389999999999997
645,224-929,224,929,0.3402
646,224-930,224,930,0.3402
647,225-901,225,901,0.40568
648,225-902,225,902,0.37
649,225-903,225,903,0.37
650,225-904,225,904,0.37
651,225-905,225,905,0.33148
652,225-906,225,906,0.31026
653,225-907,225,907,0.31026
654,225-909,225,909,0.31304
655,225-910,225,910,0.30716
656,225-911,225,911,0.30716
657,225-912,225,912,0.31382000000000004
658,225-913,225,913,0.31382
659,225-914,225,914,0.29829999999999995
660,225-915,225,915,0.29829999999999995
661,225-917,225,917,0.31474
662,225-918,225,918,0.31474
663,225-919,225,919,0.31474
664,225-920,225,920,0.31474
665,225-923,225,923,0.31908000000000003
666,225-924,225,924,0.31908000000000003
667,225-925,225,925,0.3135
668,225-926,225,926,0.30910000000000004
669,225-927,225,927,0.30910000000000004
670,225-929,225,929,0.3402
671,225-930,225,930,0.3402
672,226-901,226,901,0.37
673,226-902,226,902,0.37
674,226-903,226,903,0.33148
675,226-904,226,904,0.33148
676,226-905,226,905,0.33148
677,226-906,226,906,0.31026
678,226-907,226,907,0.29314
679,226-908,226,908,0.29314
680,226-910,226,910,0.29592
681,226-911,226,911,0.30716
682,226-912,226,912,0.30716
683,226-913,226,913,0.31124
684,226-914,226,914,0.31642000000000003
685,226-915,226,915,0.30882
686,226-916,226,916,0.32484
687,226-917,226,917,0.31474
688,226-918,226,918,0.31474
689,226-919,226,919,0.31474
690,226-920,226,920,0.30896
691,226-921,226,921,0.31908
692,226-922,226,922,0.31908
693,226-923,226,923,0.31908000000000003
694,226-924,226,924,0.31908000000000003
695,226-925,226,925,0.31908000000000003
696,226-927,226,927,0.30910000000000004
697,226-930,226,930,0.3402
698,227-901,227,901,0.33252
699,227-903,227,903,0.35526
700,227-904,227,904,0.29314
701,227-905,227,905,0.29314
702,227-906,227,906,0.29314
703,227-907,227,907,0.29314
704,227-908,227,908,0.27574
705,227-910,227,910,0.27574
706,227-911,227,911,0.30086
707,227-912,227,912,0.29924
708,227-913,227,913,0.29924
709,227-914,227,914,0.31958
710,227-915,227,915,0.33268000000000003
711,227-916,227,916,0.32484
712,227-917,227,917,0.31474
713,227-918,227,918,0.31474
714,227-919,227,919,0.30896
715,227-920,227,920,0.30896
716,227-921,227,921,0.32282
717,227-922,227,922,0.31908000000000003
718,227-923,227,923,0.31908
719,227-924,227,924,0.31908000000000003
720,227-925,227,925,0.31908000000000003
721,227-926,227,926,0.30910000000000004
722,227-927,227,927,0.30910000000000004
723,227-928,227,928,0.30910000000000004
724,227-929,227,929,0.3402
725,227-930,227,930,0.3402
726,228-902,228,902,0.35526
727,228-903,228,903,0.35526
728,228-904,228,904,0.35526
729,228-905,228,905,0.29314
730,228-906,228,906,0.29314
731,228-907,228,907,0.29314
732,228-909,228,909,0.27574
733,228-910,228,910,0.27574
734,228-911,228,911,0.27574
735,228-913,228,913,0.29838
736,228-914,228,914,0.31958000000000003
737,228-915,228,915,0.33243999999999996
738,228-916,228,916,0.34684
739,228-917,228,917,0.33282
740,228-918,228,918,0.33282
741,228-919,228,919,0.30896
742,228-920,228,920,0.30896
743,228-921,228,921,0.32282
744,228-922,228,922,0.32282
745,228-923,228,923,0.31908000000000003
746,228-924,228,924,0.31908
747,228-925,228,925,0.31467999999999996
748,228-926,228,926,0.31467999999999996
749,228-927,228,927,0.32286000000000004
750,228-928,228,928,0.32286000000000004
751,228-929,228,929,0.32286000000000004
752,228-930,228,930,0.3402
753,229-901,229,901,0.35526
754,229-902,229,902,0.35526
755,229-903,229,903,0.35526
756,229-904,229,904,0.35526
757,229-905,229,905,0.29314
758,229-906,229,906,0.29314
759,229-907,229,907,0.27574
760,229-908,229,908,0.27574
761,229-909,229,909,0.27574
762,229-910,229,910,0.27574
763,229-911,229,911,0.27412000000000003
764,229-912,229,912,0.27412000000000003
765,229-913,229,913,0.29446000000000006
766,229-914,229,914,0.3144
767,229-915,229,915,0.33243999999999996
768,229-916,229,916,0.33282
769,229-917,229,917,0.33282
770,229-918,229,918,0.33282
771,229-919,229,919,0.31892
772,229-921,229,921,0.32282
773,229-922,229,922,0.32282
774,229-923,229,923,0.34108000000000005
775,229-924,229,924,0.34108000000000005
776,229-927,229,927,0.32088
777,229-928,229,928,0.32286000000000004
778,229-929,229,929,0.3153
779,229-930,229,930,0.3153
780,230-901,230,901,0.38682
781,230-902,230,902,0.37914
782,230-903,230,903,0.37914
783,230-904,230,904,0.3424
784,230-905,230,905,0.3424
785,230-906,230,906,0.28522
786,230-907,230,907,0.28522
787,230-909,230,909,0.27574
788,230-910,230,910,0.27574
789,230-911,230,911,0.28408
790,230-912,230,912,0.28408
791,230-913,230,913,0.28408
792,230-914,230,914,0.29446000000000006
793,230-915,230,915,0.32666000000000006
794,230-916,230,916,0.33282
795,230-917,230,917,0.33282
796,230-918,230,918,0.31814
797,230-919,230,919,0.31814
798,230-920,230,920,0.31814
799,230-922,230,922,0.32204
800,230-923,230,923,0.32204
801,230-924,230,924,0.34108000000000005
802,230-925,230,925,0.33538000000000007
803,230-926,230,926,0.32088
804,230-927,230,927,0.32088
805,230-928,230,928,0.32088
806,230-929,230,929,0.3153
807,230-930,230,930,0.3153
808,231-901,231,901,0.37914
809,231-902,231,902,0.37914
810,231-903,231,903,0.37395999999999996
811,231-904,231,904,0.37395999999999996
812,231-905,231,905,0.3424
813,231-906,231,906,0.325
814,231-907,231,907,0.325
815,231-908,231,908,0.325
816,231-909,231,909,0.325
817,231-910,231,910,0.28408
818,231-911,231,911,0.28408
819,231-912,231,912,0.28408
820,231-913,231,913,0.28408
821,231-914,231,914,0.29824
822,231-915,231,915,0.31542000000000003
823,231-916,231,916,0.32652
824,231-917,231,917,0.31814
825,231-918,231,918,0.31814
826,231-919,231,919,0.31814
827,231-921,231,921,0.31814
828,231-922,231,922,0.32204
829,231-923,231,923,0.32204
830,231-924,231,924,0.30754000000000004
831,231-925,231,925,0.32462
832,231-926,231,926,0.32088
833,231-927,231,927,0.32088
834,231-928,231,928,0.32088
835,232-901,232,901,0.37395999999999996
836,232-902,232,902,0.37395999999999996
837,232-903,232,903,0.37395999999999996
838,232-904,232,904,0.37395999999999996
839,232-905,232,905,0.37395999999999996
840,232-906,232,906,0.35656
841,232-907,232,907,0.325
842,232-908,232,908,0.325
843,232-909,232,909,0.325
844,232-912,232,912,0.28408
845,232-913,232,913,0.28408
846,232-914,232,914,0.29824
847,232-915,232,915,0.31542000000000003
848,232-916,232,916,0.32652000000000003
849,232-918,232,918,0.31814000000000003
850,232-919,232,919,0.31814000000000003
851,232-920,232,920,0.31814000000000003
852,232-921,232,921,0.31814
853,232-922,232,922,0.30048
854,232-923,232,923,0.30754000000000004
855,232-924,232,924,0.30754000000000004
856,232-925,232,925,0.30184
857,232-926,232,926,0.30184
858,232-927,232,927,0.31642000000000003
859,232-928,232,928,0.31642000000000003
860,232-930,232,930,0.31642000000000003
861,233-901,233,901,0.37395999999999996
862,233-902,233,902,0.37395999999999996
863,233-903,233,903,0.37395999999999996
864,233-904,233,904,0.37395999999999996
865,233-905,233,905,0.35656
866,233-906,233,906,0.35656
867,233-907,233,907,0.35656
