,Well,X,Y,NTG
435,217-908,217,908,0.34114999999999995
436,217-909,217,909,0.34114999999999995
437,217-910,217,910,0.33418
438,217-911,217,911,0.32757
439,217-912,217,912,0.35862
440,217-913,217,913,0.35862
441,217-914,217,914,0.35201
442,217-915,217,915,0.3480500000000001
443,217-916,217,916,0.35774000000000006
444,217-917,217,917,0.35774
445,217-918,217,918,0.35774
446,217-919,217,919,0.35035
447,217-920,217,920,0.35035000000000005
448,217-921,217,921,0.34920999999999996
449,217-923,217,923,0.35612999999999995
450,217-924,217,924,0.35612999999999995
451,217-925,217,925,0.35006
452,217-927,217,927,0.34513999999999995
453,217-928,217,928,0.33249999999999996
454,217-929,217,929,0.33249999999999996
455,217-930,217,930,0.33249999999999996
456,218-901,218,901,0.34348999999999996
457,218-902,218,902,0.34348999999999996
458,218-903,218,903,0.34348999999999996
459,218-904,218,904,0.34348999999999996
460,218-906,218,906,0.33491
461,218-907,218,907,0.33491
462,218-908,218,908,0.34114999999999995
463,218-909,218,909,0.34114999999999995
464,218-910,218,910,0.33418
465,218-911,218,911,0.34941999999999995
466,218-912,218,912,0.33587
467,218-913,218,913,0.34524
468,218-914,218,914,0.32941
469,218-915,218,915,0.32941
470,218-916,218,916,0.34436
471,218-917,218,917,0.34436
472,218-918,218,918,0.33697
473,218-919,218,919,0.33697
474,218-920,218,920,0.33697
475,218-921,218,921,0.33697
476,218-922,218,922,0.34465999999999997
477,218-923,218,923,0.34465999999999997
478,218-924,218,924,0.33491
479,218-925,218,925,0.32998999999999995
480,218-926,218,926,0.32998999999999995
481,218-927,218,927,0.32999
482,218-928,218,928,0.32999
483,219-901,219,901,0.34232000000000007
484,219-904,219,904,0.34348999999999996
485,219-905,219,905,0.34348999999999996
486,219-906,219,906,0.33491
487,219-908,219,908,0.33491
488,219-910,219,910,0.34941999999999995
489,219-911,219,911,0.33587
490,219-912,219,912,0.33587
491,219-914,219,914,0.3294099999999999
492,219-915,219,915,0.32941
493,219-916,219,916,0.31951999999999997
494,219-917,219,917,0.32920999999999995
495,219-918,219,918,0.33696999999999994
496,219-919,219,919,0.33697
497,219-920,219,920,0.33697
498,219-921,219,921,0.33697
499,219-922,219,922,0.34267
500,219-923,219,923,0.32997999999999994
501,219-925,219,925,0.3325699999999999
502,219-926,219,926,0.32999
503,219-927,219,927,0.32999
504,219-928,219,928,0.32999
505,219-929,219,929,0.32999
506,220-901,220,901,0.34232
507,220-902,220,902,0.34232
508,220-903,220,903,0.34232000000000007
509,220-904,220,904,0.34232
510,220-905,220,905,0.34348999999999996
511,220-906,220,906,0.33491
512,220-907,220,907,0.33491
513,220-908,220,908,0.35015
514,220-909,220,909,0.35015
515,220-910,220,910,0.33929
516,220-911,220,911,0.33587
517,220-912,220,912,0.33587
518,220-913,220,913,0.33124
519,220-914,220,914,0.33124000000000003
520,220-915,220,915,0.31951999999999997
521,220-916,220,916,0.31951999999999997
522,220-917,220,917,0.32921
523,220-918,220,918,0.33696999999999994
524,220-919,220,919,0.33696999999999994
525,220-920,220,920,0.33094999999999997
526,220-921,220,921,0.33094999999999997
527,220-922,220,922,0.34141
528,220-924,220,924,0.3337
529,220-925,220,925,0.3337
530,220-926,220,926,0.33385
531,220-927,220,927,0.33385000000000004
532,220-928,220,928,0.33385000000000004
533,220-929,220,929,0.33385000000000004
534,220-930,220,930,0.33385000000000004
535,221-903,221,903,0.34232
536,221-904,221,904,0.34232
537,221-905,221,905,0.34876
538,221-906,221,906,0.34876
539,221-907,221,907,0.34875999999999996
540,221-908,221,908,0.35014999999999996
541,221-909,221,909,0.35015
542,221-910,221,910,0.33608
543,221-911,221,911,0.32963
544,221-912,221,912,0.31803000000000003
545,221-913,221,913,0.31803
546,221-914,221,914,0.33124000000000003
547,221-915,221,915,0.32908
548,221-916,221,916,0.32954
549,221-917,221,917,0.32954
550,221-918,221,918,0.33127999999999996
551,221-919,221,919,0.3312799999999999
552,221-920,221,920,0.3312799999999999
553,221-921,221,921,0.3312799999999999
554,221-922,221,922,0.33567
555,221-923,221,923,0.33920000000000006
556,221-924,221,924,0.33063
557,221-925,221,925,0.33402999999999994
558,221-926,221,926,0.33272999999999997
559,221-927,221,927,0.33385
560,221-928,221,928,0.33385
561,221-929,221,929,0.32487
562,221-930,221,930,0.32487
563,222-901,222,901,0.33669
564,222-902,222,902,0.33669
565,222-903,222,903,0.34543
566,222-904,222,904,0.34543
567,222-905,222,905,0.34313000000000005
568,222-906,222,906,0.34875999999999996
569,222-907,222,907,0.34875999999999996
570,222-908,222,908,0.35014999999999996
571,222-909,222,909,0.35014999999999996
572,222-910,222,910,0.33608
573,222-911,222,911,0.32963
574,222-912,222,912,0.31803000000000003
575,222-913,222,913,0.31803
576,222-914,222,914,0.3177
577,222-916,222,916,0.32606999999999997
578,222-918,222,918,0.32902999999999993
579,222-919,222,919,0.3312799999999999
580,222-920,222,920,0.3312799999999999
581,222-921,222,921,0.33679000000000003
582,222-922,222,922,0.334
583,222-923,222,923,0.3355
584,222-924,222,924,0.32849000000000006
585,222-925,222,925,0.32686000000000004
586,222-926,222,926,0.32686000000000004
587,222-927,222,927,0.32813000000000003
588,222-928,222,928,0.32813
589,222-929,222,929,0.32925
590,222-930,222,930,0.32487
591,223-901,223,901,0.33669
592,223-902,223,902,0.34543
593,223-903,223,903,0.34543
594,223-904,223,904,0.34313
595,223-906,223,906,0.34313
596,223-907,223,907,0.34313
597,223-908,223,908,0.34452
598,223-909,223,909,0.33045
599,223-910,223,910,0.31734
600,223-911,223,911,0.31734
601,223-912,223,912,0.30963
602,223-913,223,913,0.3177
603,223-914,223,914,0.32065999999999995
604,223-915,223,915,0.32789999999999997
605,223-916,223,916,0.32606999999999997
606,223-917,223,917,0.32903
607,223-918,223,918,0.32902999999999993
608,223-919,223,919,0.32799999999999996
609,223-920,223,920,0.33679000000000003
610,223-921,223,921,0.33679000000000003
611,223-922,223,922,0.32683
612,223-923,223,923,0.32849
613,223-924,223,924,0.32849
614,223-925,223,925,0.32969
615,223-926,223,926,0.31788
616,223-927,223,927,0.31788
617,223-928,223,928,0.31788
618,223-929,223,929,0.31788
619,224-901,224,901,0.37043
620,224-902,224,902,0.37043
621,224-903,224,903,0.33937
622,224-904,224,904,0.33937
623,224-905,224,905,0.34313
624,224-906,224,906,0.34313
625,224-908,224,908,0.35668999999999995
626,224-909,224,909,0.34262000000000004
627,224-910,224,910,0.31475
628,224-911,224,911,0.31475
629,224-912,224,912,0.29332
630,224-913,224,913,0.29299
631,224-914,224,914,0.30617
632,224-916,224,916,0.32266000000000006
633,224-917,224,917,0.33587
634,224-918,224,918,0.32466999999999996
635,224-919,224,919,0.3217
636,224-920,224,920,0.33374
637,224-921,224,921,0.33374000000000004
638,224-922,224,922,0.32070000000000004
639,224-923,224,923,0.32070000000000004
640,224-924,224,924,0.32236000000000004
641,224-925,224,925,0.32355999999999996
642,224-926,224,926,0.32355999999999996
643,224-927,224,927,0.31788
644,224-928,224,928,0.31788
645,224-929,224,929,0.31788
646,224-930,224,930,0.31788
647,225-901,225,901,0.37143000000000004
648,225-902,225,902,0.37143000000000004
649,225-903,225,903,0.37143000000000004
650,225-904,225,904,0.33937
651,225-905,225,905,0.34284000000000003
652,225-906,225,906,0.34284000000000003
653,225-907,225,907,0.34284
654,225-909,225,909,0.30549
655,225-910,225,910,0.30549
656,225-911,225,911,0.30548999999999993
657,225-912,225,912,0.30491999999999997
658,225-913,225,913,0.29344999999999993
659,225-914,225,914,0.30405
660,225-915,225,915,0.31241
661,225-917,225,917,0.32249000000000005
662,225-918,225,918,0.3277
663,225-919,225,919,0.3277
664,225-920,225,920,0.32853999999999994
665,225-923,225,923,0.3207
666,225-924,225,924,0.31496
667,225-925,225,925,0.32356
668,225-926,225,926,0.32356
669,225-927,225,927,0.32356
670,225-929,225,929,0.31788
671,225-930,225,930,0.31787999999999994
672,226-901,226,901,0.37143000000000004
673,226-902,226,902,0.37143000000000004
674,226-903,226,903,0.37143000000000004
675,226-904,226,904,0.37143000000000004
676,226-905,226,905,0.34284
677,226-906,226,906,0.34284
678,226-907,226,907,0.33571
679,226-908,226,908,0.32216
680,226-910,226,910,0.30548999999999993
681,226-911,226,911,0.30491999999999997
682,226-912,226,912,0.30537999999999993
683,226-913,226,913,0.30537999999999993
684,226-914,226,914,0.29761999999999994
685,226-915,226,915,0.31240999999999997
686,226-916,226,916,0.31240999999999997
687,226-917,226,917,0.31240999999999997
688,226-918,226,918,0.32222000000000006
689,226-919,226,919,0.32222
690,226-920,226,920,0.32222
691,226-921,226,921,0.32222
692,226-922,226,922,0.32222
693,226-923,226,923,0.30864
694,226-924,226,924,0.3086400000000001
695,226-925,226,925,0.3172400000000001
696,226-927,226,927,0.32073000000000007
697,226-930,226,930,0.31505
698,227-901,227,901,0.37143
699,227-903,227,903,0.37143
700,227-904,227,904,0.35347
701,227-905,227,905,0.35347
702,227-906,227,906,0.35347
703,227-907,227,907,0.34634
704,227-908,227,908,0.33279000000000003
705,227-910,227,910,0.30549
706,227-911,227,911,0.30491999999999997
707,227-912,227,912,0.30538
708,227-913,227,913,0.30538
709,227-914,227,914,0.30353
710,227-915,227,915,0.30865
711,227-916,227,916,0.30865
712,227-917,227,917,0.30693000000000004
713,227-918,227,918,0.32222000000000006
714,227-919,227,919,0.32222
715,227-920,227,920,0.32222
716,227-921,227,921,0.32222
717,227-922,227,922,0.32222000000000006
718,227-923,227,923,0.31648
719,227-924,227,924,0.30479000000000006
720,227-925,227,925,0.30479000000000006
721,227-926,227,926,0.30479
722,227-927,227,927,0.32073000000000007
723,227-928,227,928,0.32073
724,227-929,227,929,0.32073
725,227-930,227,930,0.32073
726,228-902,228,902,0.36328
727,228-903,228,903,0.36328
728,228-904,228,904,0.36328
729,228-905,228,905,0.35215
730,228-906,228,906,0.35215
731,228-907,228,907,0.34554
732,228-909,228,909,0.33483
733,228-910,228,910,0.30752999999999997
734,228-911,228,911,0.31279
735,228-913,228,913,0.31128999999999996
736,228-914,228,914,0.31041
737,228-915,228,915,0.30865
738,228-916,228,916,0.30865
739,228-917,228,917,0.31689
740,228-918,228,918,0.31689
741,228-919,228,919,0.32222
742,228-920,228,920,0.32221999999999995
743,228-921,228,921,0.32222
744,228-922,228,922,0.31143
745,228-923,228,923,0.31263
746,228-924,228,924,0.30479
747,228-925,228,925,0.30479000000000006
748,228-926,228,926,0.30479
749,228-927,228,927,0.30479
750,228-928,228,928,0.30479
751,228-929,228,929,0.32073
752,228-930,228,930,0.32073
753,229-901,229,901,0.36328
754,229-902,229,902,0.36328
755,229-903,229,903,0.36328
756,229-904,229,904,0.36328
757,229-905,229,905,0.35215
758,229-906,229,906,0.34554
759,229-907,229,907,0.3426
760,229-908,229,908,0.34259999999999996
761,229-909,229,909,0.33483
762,229-910,229,910,0.33483
763,229-911,229,911,0.31279
764,229-912,229,912,0.31128999999999996
765,229-913,229,913,0.31128999999999996
766,229-914,229,914,0.31041
767,229-915,229,915,0.31040999999999996
768,229-916,229,916,0.30434
769,229-917,229,917,0.30434
770,229-918,229,918,0.31689
771,229-919,229,919,0.32221999999999995
772,229-921,229,921,0.31143
773,229-922,229,922,0.31143
774,229-923,229,923,0.31263
775,229-924,229,924,0.31263
776,229-927,229,927,0.30479
777,229-928,229,928,0.30479
778,229-929,229,929,0.30479
779,229-930,229,930,0.31438
780,230-901,230,901,0.36328
781,230-902,230,902,0.36328
782,230-903,230,903,0.36328
783,230-904,230,904,0.33977
784,230-905,230,905,0.33977
785,230-906,230,906,0.33316
786,230-907,230,907,0.33316
787,230-909,230,909,0.34758
788,230-910,230,910,0.33483
789,230-911,230,911,0.31129
790,230-912,230,912,0.31129
791,230-913,230,913,0.31041
792,230-914,230,914,0.31040999999999996
793,230-915,230,915,0.31040999999999996
794,230-916,230,916,0.30434
795,230-917,230,917,0.30433999999999994
796,230-918,230,918,0.31689
797,230-919,230,919,0.30497
798,230-920,230,920,0.30497
799,230-922,230,922,0.31263
800,230-923,230,923,0.31263
801,230-924,230,924,0.30535
802,230-925,230,925,0.30534999999999995
803,230-926,230,926,0.30534999999999995
804,230-927,230,927,0.30944000000000005
805,230-928,230,928,0.30944000000000005
806,230-929,230,929,0.30944000000000005
807,230-930,230,930,0.30944000000000005
808,231-901,231,901,0.34541000000000005
809,231-902,231,902,0.34541000000000005
810,231-903,231,903,0.34541000000000005
811,231-904,231,904,0.34541000000000005
812,231-905,231,905,0.31712
813,231-906,231,906,0.31712
814,231-907,231,907,0.33120000000000005
815,231-908,231,908,0.33120000000000005
816,231-909,231,909,0.3312
817,231-910,231,910,0.32565
818,231-911,231,911,0.31984
819,231-912,231,912,0.30104
820,231-913,231,913,0.31040999999999996
821,231-914,231,914,0.31040999999999996
822,231-915,231,915,0.3061
823,231-916,231,916,0.30700999999999995
824,231-917,231,917,0.29311999999999994
825,231-918,231,918,0.29489
826,231-919,231,919,0.30497
827,231-921,231,921,0.30267
828,231-922,231,922,0.30267
829,231-923,231,923,0.31727999999999995
830,231-924,231,924,0.30534999999999995
831,231-925,231,925,0.30534999999999995
832,231-926,231,926,0.30535
833,231-927,231,927,0.30535
834,231-928,231,928,0.30944000000000005
835,232-901,232,901,0.34541000000000005
836,232-902,232,902,0.34541000000000005
837,232-903,232,903,0.34541000000000005
838,232-904,232,904,0.34541000000000005
839,232-905,232,905,0.31311000000000005
840,232-906,232,906,0.31711999999999996
841,232-907,232,907,0.31711999999999996
842,232-908,232,908,0.3312
843,232-909,232,909,0.3312
844,232-912,232,912,0.30301999999999996
845,232-913,232,913,0.30302
846,232-914,232,914,0.29613
847,232-915,232,915,0.29488000000000003
