,Well,X,Y,NTG
71,203-919,203,919,0.37470000000000003
72,203-920,203,920,0.386
73,203-921,203,921,0.386
74,203-922,203,922,0.386
75,203-923,203,923,0.386
76,203-924,203,924,0.4335
77,203-925,203,925,0.39744999999999997
78,203-926,203,926,0.39744999999999997
79,203-927,203,927,0.351
80,203-928,203,928,0.351
81,203-930,203,930,0.3067
82,204-901,204,901,0.23045
83,204-902,204,902,0.23045
84,204-903,204,903,0.23045
85,204-905,204,905,0.23045
86,204-906,204,906,0.23045
87,204-908,204,908,0.23045
88,204-909,204,909,0.25880000000000003
89,204-910,204,910,0.25880000000000003
90,204-911,204,911,0.31415000000000004
91,204-912,204,912,0.31415000000000004
92,204-913,204,913,0.31415000000000004
93,204-914,204,914,0.31415000000000004
94,204-915,204,915,0.31415000000000004
95,204-916,204,916,0.34145000000000003
96,204-917,204,917,0.34145000000000003
97,204-918,204,918,0.37470000000000003
98,204-919,204,919,0.37470000000000003
99,204-920,204,920,0.386
100,204-921,204,921,0.386
101,204-922,204,922,0.386
102,204-923,204,923,0.386
103,204-924,204,924,0.386
104,204-926,204,926,0.351
105,204-927,204,927,0.351
106,204-928,204,928,0.351
107,204-929,204,929,0.3067
108,204-930,204,930,0.3067
109,205-901,205,901,0.23045
110,205-902,205,902,0.23045
111,205-903,205,903,0.23045
112,205-904,205,904,0.23045
113,205-905,205,905,0.23045
114,205-906,205,906,0.23045
115,205-907,205,907,0.23045
116,205-908,205,908,0.23045
117,205-909,205,909,0.25880000000000003
118,205-910,205,910,0.25880000000000003
119,205-912,205,912,0.31415000000000004
120,205-913,205,913,0.31415000000000004
121,205-914,205,914,0.31415000000000004
122,205-915,205,915,0.31415000000000004
123,205-917,205,917,0.34145000000000003
124,205-918,205,918,0.37470000000000003
125,205-919,205,919,0.3318
126,205-920,205,920,0.3318
127,205-921,205,921,0.3318
128,205-922,205,922,0.386
129,205-924,205,924,0.34995
130,205-925,205,925,0.34995
131,205-926,205,926,0.34995
132,205-928,205,928,0.3125
133,205-929,205,929,0.3067
134,205-930,205,930,0.26595
135,206-901,206,901,0.23045
136,206-902,206,902,0.23045
137,206-903,206,903,0.23045
138,206-904,206,904,0.23045
139,206-905,206,905,0.23045
140,206-906,206,906,0.23045
141,206-907,206,907,0.23045
142,206-908,206,908,0.25880000000000003
143,206-909,206,909,0.25880000000000003
144,206-910,206,910,0.25880000000000003
145,206-911,206,911,0.25880000000000003
146,206-913,206,913,0.3539
147,206-915,206,915,0.3539
148,206-916,206,916,0.3812
149,206-917,206,917,0.3812
150,206-918,206,918,0.3812
151,206-919,206,919,0.3318
152,206-920,206,920,0.3318
153,206-921,206,921,0.3318
154,206-922,206,922,0.3318
155,206-923,206,923,0.386
156,206-924,206,924,0.34995
157,206-925,206,925,0.34995
158,206-926,206,926,0.3125
159,206-927,206,927,0.3125
160,206-928,206,928,0.3125
161,206-930,206,930,0.26595
162,207-901,207,901,0.23045
163,207-902,207,902,0.23045
164,207-903,207,903,0.23045
165,207-904,207,904,0.23045
166,207-905,207,905,0.23045
167,207-906,207,906,0.23045
168,207-908,207,908,0.25880000000000003
169,207-909,207,909,0.25880000000000003
170,207-911,207,911,0.3539
171,207-913,207,913,0.3539
172,207-914,207,914,0.3539
173,207-915,207,915,0.3539
174,207-916,207,916,0.3812
175,207-917,207,917,0.3812
176,207-918,207,918,0.3812
177,207-920,207,920,0.3318
178,207-921,207,921,0.3318
179,207-922,207,922,0.3318
180,207-923,207,923,0.3318
181,207-924,207,924,0.34995
182,207-925,207,925,0.34995
183,207-926,207,926,0.3125
184,207-928,207,928,0.26595
185,207-929,207,929,0.26595
186,208-901,208,901,0.21715
187,208-902,208,902,0.21715
188,208-903,208,903,0.21715
189,208-904,208,904,0.21715
190,208-905,208,905,0.21715
191,208-906,208,906,0.21715
192,208-907,208,907,0.21715
193,208-908,208,908,0.2455
194,208-909,208,909,0.2455
195,208-910,208,910,0.3539
196,208-911,208,911,0.3539
197,208-912,208,912,0.3539
198,208-913,208,913,0.3539
199,208-914,208,914,0.3539
200,208-916,208,916,0.3812
201,208-917,208,917,0.3812
202,208-918,208,918,0.3812
203,208-920,208,920,0.3553
204,208-921,208,921,0.3318
205,208-922,208,922,0.3318
206,208-923,208,923,0.3318
207,208-924,208,924,0.34995
208,208-926,208,926,0.36145
209,208-927,208,927,0.3125
210,208-928,208,928,0.26595
211,208-929,208,929,0.26595
212,208-930,208,930,0.26595
213,209-901,209,901,0.21715
214,209-902,209,902,0.21715
215,209-903,209,903,0.21715
216,209-904,209,904,0.21715
217,209-905,209,905,0.21715
218,209-906,209,906,0.21715
219,209-907,209,907,0.2455
220,209-908,209,908,0.2455
221,209-909,209,909,0.2455
222,209-910,209,910,0.2455
223,209-911,209,911,0.3539
224,209-912,209,912,0.3539
225,209-913,209,913,0.3539
226,209-914,209,914,0.3539
227,209-915,209,915,0.3539
228,209-917,209,917,0.41600000000000004
229,209-918,209,918,0.41600000000000004
230,209-919,209,919,0.3553
231,209-920,209,920,0.3553
232,209-921,209,921,0.3553
233,209-922,209,922,0.36445
234,209-923,209,923,0.34095
235,209-924,209,924,0.3546
236,209-925,209,925,0.3597
237,209-926,209,926,0.3597
238,209-927,209,927,0.3597
239,209-928,209,928,0.3597
240,209-929,209,929,0.3085
241,209-930,209,930,0.3085
242,210-901,210,901,0.21715
243,210-902,210,902,0.21715
244,210-903,210,903,0.21715
245,210-904,210,904,0.21715
246,210-905,210,905,0.21715
247,210-906,210,906,0.21715
248,210-907,210,907,0.2688
249,210-908,210,908,0.2455
250,210-909,210,909,0.2455
251,210-910,210,910,0.2892
252,210-911,210,911,0.3539
253,210-912,210,912,0.3539
254,210-913,210,913,0.3539
255,210-915,210,915,0.41600000000000004
256,210-917,210,917,0.41600000000000004
257,210-918,210,918,0.41600000000000004
258,210-919,210,919,0.36445
259,210-920,210,920,0.36445
260,210-921,210,921,0.36445
261,210-922,210,922,0.36445
262,210-924,210,924,0.35245
263,210-925,210,925,0.3597
264,210-926,210,926,0.3597
265,210-927,210,927,0.3597
266,210-928,210,928,0.3597
267,210-929,210,929,0.3597
268,210-930,210,930,0.3085
269,211-901,211,901,0.21715
270,211-902,211,902,0.21715
271,211-903,211,903,0.21715
272,211-904,211,904,0.23349999999999999
273,211-905,211,905,0.23349999999999999
274,211-906,211,906,0.23349999999999999
275,211-907,211,907,0.2688
276,211-908,211,908,0.2688
277,211-909,211,909,0.2688
278,211-910,211,910,0.2892
279,211-911,211,911,0.2892
280,211-912,211,912,0.3539
281,211-913,211,913,0.3539
282,211-915,211,915,0.41600000000000004
283,211-916,211,916,0.41600000000000004
284,211-917,211,917,0.41600000000000004
285,211-918,211,918,0.41600000000000004
286,211-920,211,920,0.36445
287,211-921,211,921,0.36445
288,211-922,211,922,0.36445
289,211-923,211,923,0.35245
290,211-925,211,925,0.3597
291,211-926,211,926,0.3597
292,211-929,211,929,0.3597
293,211-930,211,930,0.3597
294,212-901,212,901,0.33694999999999997
295,212-902,212,902,0.34065
296,212-903,212,903,0.34065
297,212-906,212,906,0.23349999999999999
298,212-907,212,907,0.23349999999999999
299,212-908,212,908,0.2688
300,212-909,212,909,0.2688
301,212-910,212,910,0.2772
302,212-911,212,911,0.2772
303,212-912,212,912,0.3772
304,212-913,212,913,0.3772
305,212-914,212,914,0.39105
306,212-915,212,915,0.39105
307,212-916,212,916,0.39105
308,212-917,212,917,0.41600000000000004
309,212-918,212,918,0.41600000000000004
310,212-919,212,919,0.36445
311,212-920,212,920,0.36445
312,212-922,212,922,0.36445
313,212-923,212,923,0.35245
314,212-924,212,924,0.35245
315,212-925,212,925,0.3597
316,212-926,212,926,0.3597
317,212-927,212,927,0.3597
318,212-928,212,928,0.3597
319,212-929,212,929,0.3597
320,212-930,212,930,0.32255
321,213-901,213,901,0.33694999999999997
322,213-902,213,902,0.34065
323,213-903,213,903,0.34065
324,213-904,213,904,0.23349999999999999
325,213-905,213,905,0.23349999999999999
326,213-906,213,906,0.23349999999999999
327,213-907,213,907,0.23349999999999999
328,213-908,213,908,0.2772
329,213-909,213,909,0.2772
330,213-910,213,910,0.2772
331,213-911,213,911,0.2772
332,213-912,213,912,0.32635000000000003
333,213-913,213,913,0.32635000000000003
334,213-914,213,914,0.39105
335,213-915,213,915,0.39105
336,213-916,213,916,0.39105
337,213-917,213,917,0.36515
338,213-918,213,918,0.36515
339,213-919,213,919,0.36445
340,213-920,213,920,0.36445
341,213-921,213,921,0.36445
342,213-922,213,922,0.37434999999999996
343,213-923,213,923,0.31835
344,213-924,213,924,0.35245
345,213-925,213,925,0.3597
346,213-926,213,926,0.3597
347,213-927,213,927,0.3597
348,213-928,213,928,0.3597
349,213-929,213,929,0.32255
350,213-930,213,930,0.32255
351,214-901,214,901,0.33694999999999997
352,214-902,214,902,0.34065
353,214-903,214,903,0.34065
354,214-905,214,905,0.23349999999999999
355,214-906,214,906,0.23349999999999999
356,214-907,214,907,0.23349999999999999
357,214-908,214,908,0.2772
358,214-909,214,909,0.2772
359,214-910,214,910,0.2772
360,214-911,214,911,0.2772
361,214-912,214,912,0.32635000000000003
362,214-913,214,913,0.32635000000000003
363,214-914,214,914,0.35965
364,214-915,214,915,0.35965
365,214-916,214,916,0.35965
366,214-917,214,917,0.35965
367,214-919,214,919,0.39449999999999996
368,214-920,214,920,0.37434999999999996
369,214-921,214,921,0.37434999999999996
370,214-922,214,922,0.37434999999999996
371,214-923,214,923,0.31835
372,214-924,214,924,0.31835
373,214-925,214,925,0.3597
374,214-926,214,926,0.3597
375,214-927,214,927,0.3597
376,214-928,214,928,0.32255
377,214-929,214,929,0.32255
378,214-930,214,930,0.32255
379,215-901,215,901,0.4462
380,215-902,215,902,0.4462
381,215-903,215,903,0.34065
382,215-904,215,904,0.34065
383,215-905,215,905,0.34065
384,215-906,215,906,0.34904999999999997
385,215-907,215,907,0.2772
386,215-908,215,908,0.2772
387,215-909,215,909,0.2772
388,215-911,215,911,0.2772
389,215-912,215,912,0.32635000000000003
390,215-914,215,914,0.35965
391,215-915,215,915,0.35965
392,215-917,215,917,0.35965
393,215-918,215,918,0.35965
394,215-919,215,919,0.39449999999999996
395,215-920,215,920,0.3539
396,215-922,215,922,0.3539
397,215-923,215,923,0.3539
398,215-924,215,924,0.3539
399,215-925,215,925,0.33199999999999996
400,215-926,215,926,0.32894999999999996
401,215-927,215,927,0.32894999999999996
402,215-929,215,929,0.32255
403,216-901,216,901,0.4462
404,216-903,216,903,0.44989999999999997
405,216-904,216,904,0.44989999999999997
406,216-905,216,905,0.34904999999999997
407,216-906,216,906,0.34904999999999997
408,216-907,216,907,0.34904999999999997
409,216-909,216,909,0.2772
410,216-910,216,910,0.2772
411,216-911,216,911,0.2772
412,216-912,216,912,0.301
413,216-913,216,913,0.301
414,216-914,216,914,0.35965
415,216-915,216,915,0.35965
416,216-916,216,916,0.35965
417,216-918,216,918,0.39449999999999996
418,216-919,216,919,0.39449999999999996
419,216-921,216,921,0.3539
420,216-922,216,922,0.3539
421,216-923,216,923,0.3539
422,216-924,216,924,0.3539
423,216-925,216,925,0.3539
424,216-926,216,926,0.29485
425,216-928,216,928,0.34295
426,216-929,216,929,0.34295
427,216-930,216,930,0.34295
428,217-901,217,901,0.4462
429,217-902,217,902,0.4462
430,217-903,217,903,0.44989999999999997
431,217-904,217,904,0.44989999999999997
432,217-905,217,905,0.44989999999999997
433,217-906,217,906,0.34904999999999997
434,217-907,217,907,0.2897
435,217-908,217,908,0.2897
436,217-909,217,909,0.2772
437,217-910,217,910,0.2772
438,217-911,217,911,0.301
439,217-912,217,912,0.301
440,217-913,217,913,0.301
441,217-914,217,914,0.31484999999999996
442,217-915,217,915,0.35965
443,217-916,217,916,0.35965
444,217-917,217,917,0.35965
445,217-918,217,918,0.39449999999999996
446,217-919,217,919,0.39449999999999996
447,217-920,217,920,0.3539
448,217-921,217,921,0.3539
449,217-923,217,923,0.3539
450,217-924,217,924,0.3539
451,217-925,217,925,0.3539
452,217-927,217,927,0.34295
453,217-928,217,928,0.34295
454,217-929,217,929,0.34295
455,217-930,217,930,0.34295
456,218-901,218,901,0.4462
457,218-902,218,902,0.4462
458,218-903,218,903,0.4462
459,218-904,218,904,0.44989999999999997
460,218-906,218,906,0.39685000000000004
461,218-907,218,907,0.39685000000000004
462,218-908,218,908,0.2897
463,218-909,218,909,0.2897
464,218-910,218,910,0.2772
465,218-911,218,911,0.301
466,218-912,218,912,0.301
467,218-913,218,913,0.301
468,218-914,218,914,0.3343
469,218-915,218,915,0.3343
470,218-916,218,916,0.35965
471,218-917,218,917,0.35965
472,218-918,218,918,0.39449999999999996
473,218-919,218,919,0.39449999999999996
474,218-920,218,920,0.3539
475,218-921,218,921,0.3539
476,218-922,218,922,0.3539
477,218-923,218,923,0.3539
478,218-924,218,924,0.3539
479,218-925,218,925,0.346
480,218-926,218,926,0.346
481,218-927,218,927,0.34295
482,218-928,218,928,0.34295
483,219-901,219,901,0.4462
484,219-904,219,904,0.44989999999999997
485,219-905,219,905,0.44989999999999997
486,219-906,219,906,0.39685000000000004
487,219-908,219,908,0.2897
488,219-910,219,910,0.3135
489,219-911,219,911,0.3135
490,219-912,219,912,0.301
491,219-914,219,914,0.3343
492,219-915,219,915,0.3343
493,219-916,219,916,0.3343
494,219-917,219,917,0.3343
495,219-918,219,918,0.39449999999999996
496,219-919,219,919,0.39449999999999996
497,219-920,219,920,0.3539
498,219-921,219,921,0.3539
499,219-922,219,922,0.3539
500,219-923,219,923,0.3539
501,219-925,219,925,0.346
502,219-926,219,926,0.346
503,219-927,219,927,0.34295
504,219-928,219,928,0.34295
505,219-929,219,929,0.34295
506,220-901,220,901,0.4462
507,220-902,220,902,0.4462
508,220-903,220,903,0.4462
509,220-904,220,904,0.44989999999999997
510,220-905,220,905,0.44989999999999997
511,220-906,220,906,0.39685000000000004
512,220-907,220,907,0.39685000000000004
513,220-908,220,908,0.39685000000000004
514,220-909,220,909,0.3135
515,220-910,220,910,0.3135
516,220-911,220,911,0.3135
517,220-912,220,912,0.3335
518,220-913,220,913,0.3335
519,220-914,220,914,0.3335
520,220-915,220,915,0.3335
521,220-916,220,916,0.3343
522,220-917,220,917,0.3343
523,220-918,220,918,0.39449999999999996
524,220-919,220,919,0.3539
525,220-920,220,920,0.3539
526,220-921,220,921,0.3539
527,220-922,220,922,0.3539
528,220-924,220,924,0.3539
529,220-925,220,925,0.346
530,220-926,220,926,0.346
531,220-927,220,927,0.3368
532,220-928,220,928,0.3368
533,220-929,220,929,0.3368
534,220-930,220,930,0.3368
535,221-903,221,903,0.4462
536,221-904,221,904,0.4462
537,221-905,221,905,0.39055
538,221-906,221,906,0.39685000000000004
539,221-907,221,907,0.32685
540,221-908,221,908,0.32685
541,221-909,221,909,0.32685
542,221-910,221,910,0.3135
543,221-911,221,911,0.3135
544,221-912,221,912,0.3335
545,221-913,221,913,0.3335
546,221-914,221,914,0.3335
547,221-915,221,915,0.3335
548,221-916,221,916,0.3335
549,221-917,221,917,0.3428
550,221-918,221,918,0.3428
551,221-919,221,919,0.26825
552,221-920,221,920,0.26825
553,221-921,221,921,0.26825
554,221-922,221,922,0.26825
555,221-923,221,923,0.26825
556,221-924,221,924,0.26825
557,221-925,221,925,0.3139
558,221-926,221,926,0.3368
559,221-927,221,927,0.3368
560,221-928,221,928,0.3368
561,221-929,221,929,0.3368
562,221-930,221,930,0.3368
563,222-901,222,901,0.4462
564,222-902,222,902,0.4462
565,222-903,222,903,0.4462
566,222-904,222,904,0.4462
567,222-905,222,905,0.3799
568,222-906,222,906,0.32685
569,222-907,222,907,0.32685
570,222-908,222,908,0.32685
571,222-909,222,909,0.32685
572,222-910,222,910,0.30284999999999995
573,222-911,222,911,0.30284999999999995
574,222-912,222,912,0.3335
575,222-913,222,913,0.3335
576,222-914,222,914,0.3335
577,222-916,222,916,0.3428
578,222-918,222,918,0.3428
579,222-919,222,919,0.27335
580,222-920,222,920,0.27335
581,222-921,222,921,0.26825
582,222-922,222,922,0.26825
583,222-923,222,923,0.28425
584,222-924,222,924,0.28425
585,222-925,222,925,0.28425
586,222-926,222,926,0.3047
587,222-927,222,927,0.3047
588,222-928,222,928,0.3368
589,222-929,222,929,0.3368
590,222-930,222,930,0.3368
591,223-901,223,901,0.4062
592,223-902,223,902,0.4062
593,223-903,223,903,0.4462
594,223-904,223,904,0.3799
595,223-906,223,906,0.32685
596,223-907,223,907,0.32685
597,223-908,223,908,0.32685
598,223-909,223,909,0.297
599,223-910,223,910,0.297
600,223-911,223,911,0.34685
601,223-912,223,912,0.3335
602,223-913,223,913,0.3428
603,223-914,223,914,0.3428
604,223-915,223,915,0.3428
605,223-916,223,916,0.3428
606,223-917,223,917,0.3428
607,223-918,223,918,0.3428
608,223-919,223,919,0.27335
609,223-920,223,920,0.27335
610,223-921,223,921,0.27335
611,223-922,223,922,0.28425
612,223-923,223,923,0.28425
613,223-924,223,924,0.28425
614,223-925,223,925,0.28425
615,223-926,223,926,0.3047
616,223-927,223,927,0.3047
617,223-928,223,928,0.3047
618,223-929,223,929,0.3368
619,224-901,224,901,0.4062
620,224-902,224,902,0.4062
621,224-903,224,903,0.3399
622,224-904,224,904,0.3399
623,224-905,224,905,0.3399
624,224-906,224,906,0.297
625,224-908,224,908,0.297
626,224-909,224,909,0.297
627,224-910,224,910,0.297
628,224-911,224,911,0.297
629,224-912,224,912,0.3428
630,224-913,224,913,0.3428
631,224-914,224,914,0.3428
632,224-916,224,916,0.3428
633,224-917,224,917,0.3428
634,224-918,224,918,0.3428
635,224-919,224,919,0.27335
636,224-920,224,920,0.27335
637,224-921,224,921,0.27335
638,224-922,224,922,0.28425
639,224-923,224,923,0.28425
640,224-924,224,924,0.28425
641,224-925,224,925,0.28425
642,224-926,224,926,0.3047
643,224-927,224,927,0.3047
644,224-928,224,928,0.3047
645,224-929,224,929,0.3047
646,224-930,224,930,0.3047
647,225-901,225,901,0.4062
648,225-902,225,902,0.3399
649,225-903,225,903,0.3399
650,225-904,225,904,0.3399
651,225-905,225,905,0.3399
652,225-906,225,906,0.297
653,225-907,225,907,0.297
654,225-909,225,909,0.297
655,225-910,225,910,0.297
656,225-911,225,911,0.297
657,225-912,225,912,0.32765
658,225-913,225,913,0.3428
659,225-914,225,914,0.3428
660,225-915,225,915,0.3428
661,225-917,225,917,0.3428
662,225-918,225,918,0.27335
663,225-919,225,919,0.27335
664,225-920,225,920,0.27335
665,225-923,225,923,0.28425
666,225-924,225,924,0.28425
667,225-925,225,925,0.28425
668,225-926,225,926,0.35365
669,225-927,225,927,0.3047
670,225-929,225,929,0.3047
671,225-930,225,930,0.3047
672,226-901,226,901,0.3399
673,226-902,226,902,0.3399
674,226-903,226,903,0.3399
675,226-904,226,904,0.3399
676,226-905,226,905,0.3399
677,226-906,226,906,0.297
678,226-907,226,907,0.297
679,226-908,226,908,0.297
680,226-910,226,910,0.297
681,226-911,226,911,0.297
682,226-912,226,912,0.32765
683,226-913,226,913,0.3428
684,226-914,226,914,0.3428
685,226-915,226,915,0.3428
686,226-916,226,916,0.3428
687,226-917,226,917,0.3428
688,226-918,226,918,0.27335
689,226-919,226,919,0.27335
690,226-920,226,920,0.29035
691,226-921,226,921,0.29035
692,226-922,226,922,0.29035
693,226-923,226,923,0.28425
694,226-924,226,924,0.28425
695,226-925,226,925,0.35365
696,226-927,226,927,0.35365
697,226-930,226,930,0.3047
698,227-901,227,901,0.3399
699,227-903,227,903,0.3399
700,227-904,227,904,0.3399
701,227-905,227,905,0.3399
702,227-906,227,906,0.297
703,227-907,227,907,0.297
704,227-908,227,908,0.267
705,227-910,227,910,0.267
706,227-911,227,911,0.267
707,227-912,227,912,0.32765
708,227-913,227,913,0.3428
709,227-914,227,914,0.3428
710,227-915,227,915,0.3428
711,227-916,227,916,0.3428
712,227-917,227,917,0.3251
713,227-918,227,918,0.3251
714,227-919,227,919,0.29035
715,227-920,227,920,0.29035
716,227-921,227,921,0.29035
717,227-922,227,922,0.29035
718,227-923,227,923,0.308
719,227-924,227,924,0.35365
720,227-925,227,925,0.35365
721,227-926,227,926,0.35365
722,227-927,227,927,0.35365
723,227-928,227,928,0.35365
724,227-929,227,929,0.325
725,227-930,227,930,0.3047
726,228-902,228,902,0.30989999999999995
727,228-903,228,903,0.30989999999999995
728,228-904,228,904,0.30989999999999995
729,228-905,228,905,0.30989999999999995
730,228-906,228,906,0.267
731,228-907,228,907,0.267
732,228-909,228,909,0.267
733,228-910,228,910,0.267
734,228-911,228,911,0.267
735,228-913,228,913,0.29295
736,228-914,228,914,0.3428
737,228-915,228,915,0.3428
738,228-916,228,916,0.3251
739,228-917,228,917,0.3251
740,228-918,228,918,0.3251
741,228-919,228,919,0.32475
742,228-920,228,920,0.32475
743,228-921,228,921,0.32475
744,228-922,228,922,0.32475
745,228-923,228,923,0.34240000000000004
746,228-924,228,924,0.35365
747,228-925,228,925,0.35365
748,228-926,228,926,0.35365
749,228-927,228,927,0.35365
750,228-928,228,928,0.35365
751,228-929,228,929,0.325
752,228-930,228,930,0.325
753,229-901,229,901,0.46304999999999996
754,229-902,229,902,0.30989999999999995
755,229-903,229,903,0.30989999999999995
756,229-904,229,904,0.30989999999999995
757,229-905,229,905,0.30989999999999995
758,229-906,229,906,0.267
759,229-907,229,907,0.267
760,229-908,229,908,0.267
761,229-909,229,909,0.267
762,229-910,229,910,0.267
763,229-911,229,911,0.2772
764,229-912,229,912,0.2772
765,229-913,229,913,0.26425
766,229-914,229,914,0.31725000000000003
767,229-915,229,915,0.33299999999999996
768,229-916,229,916,0.33299999999999996
769,229-917,229,917,0.35
770,229-918,229,918,0.34535000000000005
771,229-919,229,919,0.32475
772,229-921,229,921,0.32475
773,229-922,229,922,0.32475
774,229-923,229,923,0.34240000000000004
775,229-924,229,924,0.34240000000000004
776,229-927,229,927,0.34875
777,229-928,229,928,0.34875
778,229-929,229,929,0.34875
779,229-930,229,930,0.325
780,230-901,230,901,0.46304999999999996
781,230-902,230,902,0.46304999999999996
782,230-903,230,903,0.30989999999999995
783,230-904,230,904,0.30989999999999995
784,230-905,230,905,0.30989999999999995
785,230-906,230,906,0.267
786,230-907,230,907,0.267
787,230-909,230,909,0.25405
788,230-910,230,910,0.25405
789,230-911,230,911,0.26425
790,230-912,230,912,0.26425
791,230-913,230,913,0.26425
792,230-914,230,914,0.31725000000000003
793,230-915,230,915,0.31725000000000003
794,230-916,230,916,0.35
795,230-917,230,917,0.35
796,230-918,230,918,0.34535000000000005
797,230-919,230,919,0.34535000000000005
798,230-920,230,920,0.32475
799,230-922,230,922,0.32475
800,230-923,230,923,0.34240000000000004
801,230-924,230,924,0.34240000000000004
802,230-925,230,925,0.34240000000000004
803,230-926,230,926,0.34875
804,230-927,230,927,0.34875
805,230-928,230,928,0.34875
806,230-929,230,929,0.34875
807,230-930,230,930,0.34875
808,231-901,231,901,0.46304999999999996
809,231-902,231,902,0.46304999999999996
810,231-903,231,903,0.46304999999999996
811,231-904,231,904,0.40935
812,231-905,231,905,0.40935
813,231-906,231,906,0.25405
814,231-907,231,907,0.25405
815,231-908,231,908,0.25405
816,231-909,231,909,0.25405
817,231-910,231,910,0.26425
818,231-911,231,911,0.26425
819,231-912,231,912,0.26425
820,231-913,231,913,0.26425
821,231-914,231,914,0.31725000000000003
822,231-915,231,915,0.31725000000000003
823,231-916,231,916,0.35325
824,231-917,231,917,0.35325
825,231-918,231,918,0.35325
826,231-919,231,919,0.34535000000000005
827,231-921,231,921,0.328
828,231-922,231,922,0.328
829,231-923,231,923,0.34240000000000004
830,231-924,231,924,0.34240000000000004
831,231-925,231,925,0.34875
832,231-926,231,926,0.34875
833,231-927,231,927,0.34875
834,231-928,231,928,0.34875
835,232-901,232,901,0.46304999999999996
836,232-902,232,902,0.46304999999999996
837,232-903,232,903,0.46304999999999996
838,232-904,232,904,0.40935
839,232-905,232,905,0.40935
840,232-906,232,906,0.25405
841,232-907,232,907,0.25405
842,232-908,232,908,0.25405
843,232-909,232,909,0.26425
844,232-912,232,912,0.26425
845,232-913,232,913,0.26425
846,232-914,232,914,0.31725000000000003
847,232-915,232,915,0.31725000000000003
848,232-916,232,916,0.35325
849,232-918,232,918,0.35325
850,232-919,232,919,0.35325
851,232-920,232,920,0.328
852,232-921,232,921,0.328
853,232-922,232,922,0.328
854,232-923,232,923,0.27105
855,232-924,232,924,0.3235
856,232-925,232,925,0.3235
857,232-926,232,926,0.34875
858,232-927,232,927,0.34875
859,232-928,232,928,0.34875
860,232-930,232,930,0.34875
861,233-901,233,901,0.49905
862,233-902,233,902,0.49905
863,233-903,233,903,0.49905
864,233-904,233,904,0.49905
865,233-905,233,905,0.49905
866,233-906,233,906,0.40935
867,233-907,233,907,0.25405
868,233-908,233,908,0.25405
869,233-909,233,909,0.26425
870,233-910,233,910,0.26425
871,233-911,233,911,0.26425
872,233-912,233,912,0.26425
873,233-913,233,913,0.26425
874,233-914,233,914,0.31725000000000003
875,233-915,233,915,0.31725000000000003
876,233-916,233,916,0.35325
877,233-917,233,917,0.35325
878,233-918,233,918,0.35325
879,233-919,233,919,0.35325
880,233-920,233,920,0.29165
881,233-921,233,921,0.29165
882,233-922,233,922,0.29165
883,233-923,233,923,0.25215
884,233-924,233,924,0.25215
885,233-925,233,925,0.3235
886,233-926,233,926,0.29485
887,233-927,233,927,0.29485
888,233-928,233,928,0.29485
889,233-929,233,929,0.29485
890,233-930,233,930,0.29485
891,234-901,234,901,0.49905
892,234-902,234,902,0.49905
893,234-903,234,903,0.49905
